FUSION_ID,BOTH_EXACT,BOTH_INEXACT_EQUAL,SAM_A_ONLY_EXACT,SAM_B_ONLY_EXACT,SAM_A_EXACT_SAM_B_INEXACT,SAM_B_EXACT_SAM_A_INEXACT,SAM_A_ONLY_SINGLE_INEXACT,SAM_B_ONLY_SINGLE_INEXACT,SAM_A_INEXACT_BETTER,SAM_B_INEXACT_BETTER
Tpr_TRINITY_DN15884_c0_g4|Tdu_TRINITY_DN24342_c2_g3,32,0,148,50,0,2,7,7,0,0
Tpr_TRINITY_DN13719_c1_g1|Tdu_TRINITY_DN25024_c1_g6,14,7,35,1,1,0,1,2,0,0
Tpr_TRINITY_DN15412_c2_g3|Tdu_TRINITY_DN21460_c2_g1,310,16,134,4,30,0,79,1,12,61
Tpr_TRINITY_DN11232_c3_g4|Tdu_TRINITY_DN20747_c2_g1,4,1,10,4,1,1,9,0,0,0
Tpr_TRINITY_DN12469_c1_g2|Tdu_TRINITY_DN49388_c0_g1,0,0,0,0,0,0,0,0,0,0
Tpr_TRINITY_DN14582_c2_g3|Tdu_TRINITY_DN20329_c1_g4,190,12,5,118,1,4,7,21,32,19
Tpr_TRINITY_DN12506_c0_g13|Tdu_TRINITY_DN25199_c4_g1,14,4,11,14,0,2,5,1,0,0
Tpr_TRINITY_DN15304_c0_g2|Tdu_TRINITY_DN19013_c1_g3,163,13,2,120,2,23,11,77,23,43
Tpr_TRINITY_DN1475_c0_g1|Tdu_TRINITY_DN22452_c1_g1,16,0,3,2,0,1,2,3,0,1
Tpr_TRINITY_DN15587_c3_g3|Tdu_TRINITY_DN13271_c0_g1,15,2,0,0,1,0,0,0,3,3
Tpr_TRINITY_DN12294_c6_g1|Tdu_TRINITY_DN23732_c0_g1,66,1,6,2,8,6,9,11,7,9
Tpr_TRINITY_DN15780_c3_g3|Tdu_TRINITY_DN15658_c0_g1,0,0,0,0,0,0,0,0,0,0
Tpr_TRINITY_DN15107_c1_g1|Tdu_TRINITY_DN24039_c1_g4,0,0,0,1,0,0,0,0,2,0
Tpr_TRINITY_DN13999_c3_g10|Tdu_TRINITY_DN22792_c0_g2,4,0,33,3,0,0,4,0,0,0
Tpr_TRINITY_DN32144_c0_g1|Tdu_TRINITY_DN10141_c0_g1,4,0,0,0,0,0,0,0,0,0
Tpr_TRINITY_DN11757_c1_g7|Tdu_TRINITY_DN14050_c0_g1,8,1,17,3,1,0,1,0,3,1
Tpr_TRINITY_DN15383_c4_g1|Tdu_TRINITY_DN7513_c0_g1,6,1,4,0,3,0,1,0,0,0
Tpr_TRINITY_DN11530_c3_g1|Tdu_TRINITY_DN24053_c3_g1,146,6,4,1,8,0,4,15,13,4
Tpr_TRINITY_DN10216_c2_g1|Tdu_TRINITY_DN21029_c2_g3,1,0,11,0,0,0,1,0,0,0
Tpr_TRINITY_DN10271_c2_g1|Tdu_TRINITY_DN17940_c7_g1,13,0,21,34,2,1,15,19,0,7
Tpr_TRINITY_DN37279_c0_g1|Tdu_TRINITY_DN13019_c0_g1,0,0,0,0,0,0,0,0,0,0
Tpr_TRINITY_DN13324_c0_g3|Tdu_TRINITY_DN24754_c3_g3,20,2,0,0,0,0,0,0,0,3
Tpr_TRINITY_DN8413_c0_g1|Tdu_TRINITY_DN14169_c0_g1,2,0,0,0,0,0,1,0,1,1
Tpr_TRINITY_DN10223_c0_g1|Tdu_TRINITY_DN12767_c0_g1,159,38,4,93,3,35,22,3,22,4
Tpr_TRINITY_DN26551_c0_g1|Tdu_TRINITY_DN22022_c2_g1,0,0,1,2,0,1,0,2,0,0
Tpr_TRINITY_DN14221_c0_g3|Tdu_TRINITY_DN21196_c3_g1,9,4,7,21,1,0,0,9,0,0
Tpr_TRINITY_DN10753_c3_g4|Tdu_TRINITY_DN25159_c2_g2,14,0,12,0,7,0,5,0,1,0
Tpr_TRINITY_DN12066_c0_g5|Tdu_TRINITY_DN16004_c1_g1,121,51,51,0,17,0,23,0,4,2
Tpr_TRINITY_DN13864_c1_g4|Tdu_TRINITY_DN17617_c1_g1,18,2,20,0,2,5,10,0,0,0
Tpr_TRINITY_DN15818_c1_g1|Tdu_TRINITY_DN17859_c4_g2,87,1,18,6,1,1,25,3,4,3
Tpr_TRINITY_DN15349_c3_g7|Tdu_TRINITY_DN18114_c5_g1,162,17,100,5,54,0,6,0,6,1
Tpr_TRINITY_DN9694_c0_g1|Tdu_TRINITY_DN20176_c3_g1,37,2,23,45,1,2,3,2,4,2
Tpr_TRINITY_DN13810_c0_g1|Tdu_TRINITY_DN21383_c1_g5,2,0,1,0,0,0,0,0,0,0
Tpr_TRINITY_DN11301_c4_g1|Tdu_TRINITY_DN21600_c2_g2,47,1,11,5,14,1,23,9,5,0
Tpr_TRINITY_DN12251_c1_g1|Tdu_TRINITY_DN20923_c1_g3,31,1,46,0,2,0,3,0,0,0
Tpr_TRINITY_DN11043_c0_g6|Tdu_TRINITY_DN24838_c5_g2,76,10,107,6,19,0,6,2,5,1
Tpr_TRINITY_DN11594_c0_g5|Tdu_TRINITY_DN19896_c0_g1,10,2,29,0,2,0,1,0,0,2
Tpr_TRINITY_DN15075_c3_g2|Tdu_TRINITY_DN19728_c0_g1,45,2,1,0,4,0,4,0,0,1
Tpr_TRINITY_DN11173_c2_g2|Tdu_TRINITY_DN14032_c0_g1,0,0,0,0,0,0,0,0,0,0
Tpr_TRINITY_DN10494_c2_g8|Tdu_TRINITY_DN24272_c1_g8,100,9,7,67,5,9,5,12,10,7
Tpr_TRINITY_DN13774_c4_g1|Tdu_TRINITY_DN16651_c0_g1,25,1,162,0,7,0,6,5,2,6
Tpr_TRINITY_DN13230_c4_g2|Tdu_TRINITY_DN19771_c2_g3,2,0,6,11,0,2,16,0,0,0
Tpr_TRINITY_DN8155_c0_g1|Tdu_TRINITY_DN21882_c2_g3,0,0,0,0,0,1,0,0,0,0
Tpr_TRINITY_DN12911_c1_g1|Tdu_TRINITY_DN16884_c0_g1,57,3,0,0,9,1,0,0,0,10
Tpr_TRINITY_DN12576_c3_g1|Tdu_TRINITY_DN19173_c3_g1,1,2,19,0,0,0,7,0,0,0
Tpr_TRINITY_DN14309_c2_g1|Tdu_TRINITY_DN18138_c3_g3,0,0,0,0,0,0,0,0,0,0
Tpr_TRINITY_DN14629_c2_g3|Tdu_TRINITY_DN19164_c1_g2,9,0,20,0,1,2,4,0,0,1
Tpr_TRINITY_DN14161_c0_g3|Tdu_TRINITY_DN21781_c1_g1,25,1,150,0,15,0,5,0,1,3
Tpr_TRINITY_DN3298_c0_g1|Tdu_TRINITY_DN15555_c1_g2,0,0,7,3,0,0,1,0,0,0
Tpr_TRINITY_DN13475_c0_g5|Tdu_TRINITY_DN17804_c5_g1,221,34,21,1,5,1,81,0,5,1
Tpr_TRINITY_DN3828_c0_g1|Tdu_TRINITY_DN13555_c0_g1,6,0,0,0,1,0,1,0,2,0
Tpr_TRINITY_DN12148_c2_g2|Tdu_TRINITY_DN19452_c2_g3,28,2,2,27,4,2,21,81,13,7
Tpr_TRINITY_DN11001_c3_g1|Tdu_TRINITY_DN22473_c1_g4,129,6,7,8,14,27,4,1,11,25
Tpr_TRINITY_DN10453_c8_g1|Tdu_TRINITY_DN18667_c8_g1,9,1,30,0,1,0,14,0,0,0
Tpr_TRINITY_DN11669_c0_g7|Tdu_TRINITY_DN20305_c2_g3,68,5,160,66,29,0,9,41,1,1
Tpr_TRINITY_DN11660_c3_g6|Tdu_TRINITY_DN21141_c4_g3,79,6,2,0,6,0,0,0,5,7
Tpr_TRINITY_DN11640_c0_g4|Tdu_TRINITY_DN16905_c5_g1,60,19,143,0,9,1,4,0,1,0
Tpr_TRINITY_DN10825_c1_g4|Tdu_TRINITY_DN14723_c0_g1,27,3,9,0,0,5,5,0,1,9
Tpr_TRINITY_DN11399_c0_g1|Tdu_TRINITY_DN25036_c1_g3,17,0,0,112,0,3,0,5,0,1
Tpr_TRINITY_DN10931_c3_g4|Tdu_TRINITY_DN20542_c2_g1,5,1,10,0,0,0,1,0,1,0
Tpr_TRINITY_DN12408_c8_g8|Tdu_TRINITY_DN17082_c0_g1,180,81,1,0,166,6,3,0,84,16
Tpr_TRINITY_DN15223_c0_g3|Tdu_TRINITY_DN25006_c2_g5,0,0,6,26,1,0,4,10,0,0
Tpr_TRINITY_DN15362_c1_g1|Tdu_TRINITY_DN16860_c1_g1,56,0,2,0,3,0,4,8,0,5
Tpr_TRINITY_DN14824_c2_g5|Tdu_TRINITY_DN23482_c3_g4,101,20,0,143,0,25,11,66,1,4
Tpr_TRINITY_DN10648_c6_g1|Tdu_TRINITY_DN16884_c1_g3,30,0,13,0,36,0,24,0,0,0
Tpr_TRINITY_DN10644_c1_g5|Tdu_TRINITY_DN15496_c0_g2,50,3,3,36,4,2,1,3,11,0
Tpr_TRINITY_DN14658_c2_g1|Tdu_TRINITY_DN21922_c5_g1,114,15,10,0,11,45,2,0,10,26
Tpr_TRINITY_DN11394_c1_g1|Tdu_TRINITY_DN15801_c0_g1,31,0,0,0,0,0,0,0,0,1
Tpr_TRINITY_DN11011_c4_g2|Tdu_TRINITY_DN20074_c2_g1,90,20,58,1,12,0,28,0,4,3
Tpr_TRINITY_DN11009_c1_g1|Tdu_TRINITY_DN23147_c0_g4,36,0,8,0,4,3,1,0,2,1
Tpr_TRINITY_DN12388_c1_g2|Tdu_TRINITY_DN19776_c2_g2,22,1,41,8,0,3,20,2,4,0
Tpr_TRINITY_DN11362_c2_g6|Tdu_TRINITY_DN16925_c0_g1,68,5,6,17,13,10,6,2,14,14
Tpr_TRINITY_DN15878_c3_g2|Tdu_TRINITY_DN25231_c1_g4,4,0,4,0,1,0,0,0,0,0
Tpr_TRINITY_DN4210_c0_g1|Tdu_TRINITY_DN16462_c0_g1,14,0,0,4,0,1,0,1,0,2
Tpr_TRINITY_DN10724_c0_g1|Tdu_TRINITY_DN22582_c3_g2,333,21,2,574,15,6,5,431,15,21
Tpr_TRINITY_DN15182_c0_g2|Tdu_TRINITY_DN21126_c0_g3,4,0,0,21,2,0,2,2,0,0
Tpr_TRINITY_DN1506_c0_g1|Tdu_TRINITY_DN11537_c0_g1,13,0,0,0,0,0,0,0,0,0
Tpr_TRINITY_DN12743_c4_g2|Tdu_TRINITY_DN14968_c0_g1,0,0,0,0,0,0,0,0,0,0
Tpr_TRINITY_DN8031_c0_g1|Tdu_TRINITY_DN13578_c0_g1,232,23,70,30,25,6,9,39,8,23
Tpr_TRINITY_DN18789_c0_g1|Tdu_TRINITY_DN22599_c0_g4,0,0,0,0,0,0,0,0,0,1
Tpr_TRINITY_DN11169_c2_g1|Tdu_TRINITY_DN20229_c1_g1,9,0,4,0,0,0,7,1,0,0
Tpr_TRINITY_DN6599_c0_g1|Tdu_TRINITY_DN14769_c0_g1,15,2,2,0,0,0,0,0,1,0
Tpr_TRINITY_DN1736_c0_g1|Tdu_TRINITY_DN13921_c0_g1,0,0,0,0,0,3,1,0,0,0
Tpr_TRINITY_DN10372_c6_g4|Tdu_TRINITY_DN15447_c0_g1,4,0,0,0,0,0,1,0,0,0
Tpr_TRINITY_DN13147_c5_g1|Tdu_TRINITY_DN21044_c4_g8,16,0,0,0,7,0,1,1,4,0
Tpr_TRINITY_DN10853_c1_g6|Tdu_TRINITY_DN17574_c5_g1,38,1,1,25,0,3,0,1,0,4
Tpr_TRINITY_DN12175_c0_g3|Tdu_TRINITY_DN11944_c0_g1,0,0,9,0,1,0,0,0,0,0
Tpr_TRINITY_DN12912_c5_g3|Tdu_TRINITY_DN22594_c3_g1,57,9,11,4,0,0,1,2,5,1
Tpr_TRINITY_DN13056_c3_g5|Tdu_TRINITY_DN6070_c0_g1,370,17,8,0,14,5,3,0,5,8
Tpr_TRINITY_DN11668_c2_g2|Tdu_TRINITY_DN19997_c5_g2,79,13,1,0,0,0,20,8,0,2
Tpr_TRINITY_DN6433_c0_g1|Tdu_TRINITY_DN14647_c0_g1,0,0,0,8,0,2,0,0,0,0
Tpr_TRINITY_DN12811_c2_g2|Tdu_TRINITY_DN25415_c1_g1,91,2,251,6,75,0,100,8,41,4
Tpr_TRINITY_DN10820_c1_g1|Tdu_TRINITY_DN21362_c2_g3,44,8,0,0,5,0,3,0,1,3
Tpr_TRINITY_DN14614_c0_g1|Tdu_TRINITY_DN15847_c0_g1,118,12,116,0,26,0,77,2,4,13
Tpr_TRINITY_DN12589_c3_g7|Tdu_TRINITY_DN22933_c0_g1,4,1,54,81,2,16,65,32,14,0
Tpr_TRINITY_DN38011_c0_g1|Tdu_TRINITY_DN13061_c0_g1,1,0,3,0,0,0,0,0,0,0
Tpr_TRINITY_DN10491_c0_g1|Tdu_TRINITY_DN21952_c0_g1,28,14,1,1,0,0,2,2,4,1
Tpr_TRINITY_DN34281_c0_g1|Tdu_TRINITY_DN14731_c0_g1,0,0,1,0,0,0,0,0,0,0
Tpr_TRINITY_DN12871_c0_g8|Tdu_TRINITY_DN17437_c1_g1,73,28,0,0,12,0,1,0,1,1
Tpr_TRINITY_DN8366_c0_g1|Tdu_TRINITY_DN26859_c0_g1,2,0,0,0,0,0,0,0,0,0
Tpr_TRINITY_DN11160_c0_g5|Tdu_TRINITY_DN24332_c2_g2,1,2,1,0,0,1,0,0,0,2
Tpr_TRINITY_DN12214_c0_g1|Tdu_TRINITY_DN25274_c7_g2,7,0,0,0,0,0,0,0,0,0
Tpr_TRINITY_DN1231_c0_g1|Tdu_TRINITY_DN17783_c3_g1,15,2,3,11,0,0,0,2,0,5
Tpr_TRINITY_DN12826_c3_g2|Tdu_TRINITY_DN23426_c1_g5,58,5,1,2,1,2,2,4,1,1
Tpr_TRINITY_DN5247_c0_g1|Tdu_TRINITY_DN9872_c0_g1,0,0,0,0,0,0,0,0,0,0
Tpr_TRINITY_DN10525_c3_g2|Tdu_TRINITY_DN23415_c1_g1,939,76,238,46,48,3,69,150,59,100
Tpr_TRINITY_DN13390_c1_g1|Tdu_TRINITY_DN18550_c6_g2,6,0,0,0,0,0,2,0,0,0
Tpr_TRINITY_DN8403_c0_g1|Tdu_TRINITY_DN20877_c1_g4,7,1,37,0,13,0,7,1,0,0
Tpr_TRINITY_DN11910_c1_g1|Tdu_TRINITY_DN14215_c0_g1,28,4,5,1,1,0,0,1,1,1
Tpr_TRINITY_DN31361_c0_g1|Tdu_TRINITY_DN19293_c6_g1,5,0,0,0,0,0,0,0,0,0
Tpr_TRINITY_DN1418_c0_g1|Tdu_TRINITY_DN24554_c4_g8,0,0,6,0,2,0,3,0,0,0
Tpr_TRINITY_DN13991_c0_g1|Tdu_TRINITY_DN20571_c3_g3,11,0,1,1,0,0,2,4,0,2
Tpr_TRINITY_DN38582_c0_g1|Tdu_TRINITY_DN137_c0_g1,1,0,0,0,0,0,0,0,0,0
Tpr_TRINITY_DN12248_c2_g8|Tdu_TRINITY_DN14694_c0_g1,117,11,1,0,0,0,1,0,9,20
Tpr_TRINITY_DN28526_c0_g1|Tdu_TRINITY_DN12155_c0_g1,0,0,0,0,0,0,0,0,0,0
Tpr_TRINITY_DN10973_c0_g3|Tdu_TRINITY_DN18174_c1_g3,0,0,0,2,0,0,2,0,0,0
Tpr_TRINITY_DN10357_c3_g1|Tdu_TRINITY_DN17764_c0_g2,40,4,202,0,18,0,5,1,7,9
Tpr_TRINITY_DN12060_c2_g2|Tdu_TRINITY_DN24084_c3_g1,26,23,2,18,0,12,0,8,0,6
Tpr_TRINITY_DN11757_c1_g4|Tdu_TRINITY_DN20616_c3_g1,57,6,55,0,13,0,4,0,2,0
Tpr_TRINITY_DN14649_c1_g2|Tdu_TRINITY_DN22373_c2_g1,0,0,5,0,3,0,2,0,1,0
Tpr_TRINITY_DN10935_c1_g1|Tdu_TRINITY_DN20669_c3_g3,0,0,0,0,0,0,0,0,0,0
Tpr_TRINITY_DN13420_c2_g3|Tdu_TRINITY_DN22802_c2_g4,68,10,0,4,8,1,0,1,1,0
Tpr_TRINITY_DN13885_c3_g4|Tdu_TRINITY_DN24018_c1_g1,180,5,40,0,4,0,8,0,17,14
Tpr_TRINITY_DN5143_c0_g1|Tdu_TRINITY_DN16038_c0_g1,5,0,37,0,0,0,110,0,0,0
Tpr_TRINITY_DN13216_c2_g4|Tdu_TRINITY_DN20148_c0_g2,17,3,14,29,0,0,4,1,1,0
Tpr_TRINITY_DN15465_c0_g1|Tdu_TRINITY_DN13488_c0_g1,1,0,0,0,0,0,0,0,0,0
Tpr_TRINITY_DN15818_c2_g2|Tdu_TRINITY_DN18435_c3_g1,129,8,30,33,0,20,12,21,1,2
Tpr_TRINITY_DN13182_c0_g15|Tdu_TRINITY_DN15735_c0_g2,0,0,0,3,0,0,0,0,0,0
Tpr_TRINITY_DN8307_c0_g1|Tdu_TRINITY_DN13823_c0_g1,283,43,18,2,1,6,3,2,0,7
Tpr_TRINITY_DN12459_c0_g2|Tdu_TRINITY_DN22956_c7_g1,72,5,0,0,5,1,1,0,4,3
Tpr_TRINITY_DN15822_c1_g4|Tdu_TRINITY_DN14339_c0_g1,4,0,0,0,0,0,0,0,0,0
Tpr_TRINITY_DN12686_c0_g2|Tdu_TRINITY_DN22342_c1_g6,270,9,1,17,104,1,2,35,4,1
Tpr_TRINITY_DN8068_c0_g1|Tdu_TRINITY_DN22338_c3_g1,6,3,5,22,0,1,1,1,0,0
Tpr_TRINITY_DN9904_c0_g3|Tdu_TRINITY_DN16998_c1_g1,2,0,17,1,0,0,1,0,0,0
Tpr_TRINITY_DN12185_c2_g10|Tdu_TRINITY_DN23794_c1_g6,5,2,0,13,0,0,2,2,0,0
Tpr_TRINITY_DN15886_c1_g3|Tdu_TRINITY_DN1238_c0_g1,120,40,1,1,6,0,0,0,3,1
Tpr_TRINITY_DN12600_c3_g2|Tdu_TRINITY_DN20828_c3_g8,6,0,7,0,3,0,0,0,0,0
Tpr_TRINITY_DN12652_c5_g1|Tdu_TRINITY_DN23705_c1_g3,194,8,5,27,1,14,8,2,12,32
Tpr_TRINITY_DN12155_c2_g1|Tdu_TRINITY_DN23988_c1_g4,13,1,2,0,1,0,1,0,0,1
Tpr_TRINITY_DN8871_c0_g1|Tdu_TRINITY_DN18766_c6_g1,2,1,0,0,1,3,1,0,1,0
Tpr_TRINITY_DN10753_c2_g1|Tdu_TRINITY_DN20656_c4_g1,84,23,0,0,31,0,6,0,6,2
Tpr_TRINITY_DN11756_c3_g9|Tdu_TRINITY_DN7768_c0_g1,0,0,0,0,0,0,0,0,0,0
Tpr_TRINITY_DN11485_c4_g4|Tdu_TRINITY_DN20359_c8_g1,134,24,2,339,48,39,6,67,7,2
Tpr_TRINITY_DN10207_c0_g1|Tdu_TRINITY_DN21923_c5_g1,70,8,194,0,10,0,31,0,9,6
Tpr_TRINITY_DN15047_c2_g1|Tdu_TRINITY_DN18223_c4_g1,11,0,1,0,1,0,0,0,1,0
Tpr_TRINITY_DN10006_c0_g1|Tdu_TRINITY_DN18006_c3_g3,125,22,2,58,9,40,0,44,17,10
Tpr_TRINITY_DN11501_c1_g1|Tdu_TRINITY_DN23985_c1_g4,150,33,8,109,3,8,5,3,12,42
Tpr_TRINITY_DN37797_c0_g1|Tdu_TRINITY_DN41164_c0_g1,1,0,0,0,0,0,0,0,0,0
Tpr_TRINITY_DN13172_c1_g1|Tdu_TRINITY_DN18028_c2_g1,1,0,0,0,0,0,0,0,0,0
Tpr_TRINITY_DN10581_c4_g5|Tdu_TRINITY_DN24672_c4_g9,7,2,0,12,0,5,0,0,0,0
Tpr_TRINITY_DN12777_c3_g3|Tdu_TRINITY_DN15942_c2_g2,7,0,1,9,2,4,0,3,1,0
Tpr_TRINITY_DN4282_c0_g1|Tdu_TRINITY_DN13088_c0_g1,0,0,0,1,0,0,0,0,0,0
Tpr_TRINITY_DN13264_c2_g9|Tdu_TRINITY_DN15405_c0_g2,20,0,43,0,2,0,4,0,5,1
Tpr_TRINITY_DN14190_c0_g2|Tdu_TRINITY_DN17422_c8_g1,65,13,224,0,5,1,77,2,1,0
Tpr_TRINITY_DN12648_c3_g1|Tdu_TRINITY_DN16842_c0_g2,1,0,3,0,0,0,0,0,0,0
Tpr_TRINITY_DN11854_c1_g2|Tdu_TRINITY_DN14281_c0_g1,14,0,0,0,0,0,0,1,2,2
Tpr_TRINITY_DN11292_c0_g3|Tdu_TRINITY_DN23889_c5_g1,2,0,1,9,1,0,0,7,0,2
Tpr_TRINITY_DN11471_c4_g1|Tdu_TRINITY_DN20286_c0_g2,49,12,3,46,0,4,9,7,1,0
Tpr_TRINITY_DN25506_c0_g1|Tdu_TRINITY_DN24688_c1_g16,0,0,0,3,0,0,0,3,0,0
Tpr_TRINITY_DN14198_c2_g5|Tdu_TRINITY_DN3657_c0_g1,9,0,0,0,3,0,1,0,2,1
Tpr_TRINITY_DN10501_c0_g6|Tdu_TRINITY_DN21421_c2_g2,0,0,0,0,0,0,0,0,0,0
Tpr_TRINITY_DN11870_c2_g4|Tdu_TRINITY_DN21382_c0_g3,0,0,0,14,0,1,0,0,0,0
Tpr_TRINITY_DN15858_c4_g7|Tdu_TRINITY_DN24898_c0_g1,70,2,1,1,8,1,14,0,9,6
Tpr_TRINITY_DN10839_c3_g4|Tdu_TRINITY_DN25316_c2_g1,271,16,3,97,0,8,0,31,31,28
Tpr_TRINITY_DN11501_c0_g1|Tdu_TRINITY_DN15035_c0_g2,81,24,2,67,4,7,12,3,3,2
Tpr_TRINITY_DN12052_c5_g2|Tdu_TRINITY_DN20934_c4_g2,124,2,24,4,5,27,1,39,8,2
Tpr_TRINITY_DN15685_c2_g1|Tdu_TRINITY_DN22086_c1_g1,7,0,4,28,0,3,5,6,0,0
Tpr_TRINITY_DN14791_c3_g1|Tdu_TRINITY_DN21819_c2_g1,13,0,1,0,1,0,1,0,0,0
Tpr_TRINITY_DN6902_c0_g1|Tdu_TRINITY_DN17576_c1_g1,0,0,1,0,0,0,0,0,0,0
Tpr_TRINITY_DN13262_c1_g1|Tdu_TRINITY_DN15604_c0_g1,15,0,2,8,0,0,2,4,0,1
Tpr_TRINITY_DN13536_c2_g1|Tdu_TRINITY_DN23682_c0_g1,202,30,19,44,33,4,2,19,1,2
Tpr_TRINITY_DN11172_c0_g1|Tdu_TRINITY_DN19599_c2_g1,30,0,0,124,1,13,4,11,7,2
Tpr_TRINITY_DN13013_c1_g1|Tdu_TRINITY_DN22768_c2_g1,30,13,78,0,2,0,12,0,3,0
Tpr_TRINITY_DN10697_c4_g1|Tdu_TRINITY_DN23832_c1_g5,181,16,23,0,9,10,9,2,2,0
Tpr_TRINITY_DN14699_c2_g1|Tdu_TRINITY_DN17783_c6_g2,1161,33,12,50,125,5,30,46,49,72
Tpr_TRINITY_DN12713_c1_g4|Tdu_TRINITY_DN25051_c1_g3,68,3,112,0,9,0,4,0,8,3
Tpr_TRINITY_DN13396_c0_g1|Tdu_TRINITY_DN23321_c1_g6,380,64,263,4,99,0,16,45,66,21
Tpr_TRINITY_DN11586_c1_g1|Tdu_TRINITY_DN14989_c0_g1,15,7,14,0,1,0,5,0,0,0
Tpr_TRINITY_DN13084_c3_g2|Tdu_TRINITY_DN19012_c1_g3,110,38,20,65,4,20,3,27,0,1
Tpr_TRINITY_DN13628_c1_g1|Tdu_TRINITY_DN18080_c5_g2,33,3,34,0,1,0,1,0,0,0
Tpr_TRINITY_DN14352_c0_g4|Tdu_TRINITY_DN21383_c1_g7,3,1,1,0,0,0,0,0,0,0
Tpr_TRINITY_DN13818_c2_g3|Tdu_TRINITY_DN21121_c11_g1,33,3,24,0,6,1,3,0,5,6
Tpr_TRINITY_DN12166_c0_g7|Tdu_TRINITY_DN20860_c5_g2,155,27,2,0,9,2,13,0,9,17
Tpr_TRINITY_DN6157_c0_g1|Tdu_TRINITY_DN3309_c0_g1,1,0,1,0,0,0,0,0,0,0
Tpr_TRINITY_DN15613_c0_g9|Tdu_TRINITY_DN23528_c1_g2,14,5,19,0,2,0,6,0,1,0
Tpr_TRINITY_DN14833_c1_g8|Tdu_TRINITY_DN22392_c2_g2,47,3,0,75,1,20,2,1,2,1
Tpr_TRINITY_DN13333_c1_g2|Tdu_TRINITY_DN20270_c1_g2,0,1,0,0,2,2,1,2,0,2
Tpr_TRINITY_DN12721_c1_g1|Tdu_TRINITY_DN21688_c1_g1,2,0,4,0,0,0,2,0,0,0
Tpr_TRINITY_DN10137_c4_g5|Tdu_TRINITY_DN44181_c0_g1,37,6,72,0,3,0,0,0,4,7
Tpr_TRINITY_DN11571_c2_g2|Tdu_TRINITY_DN18436_c3_g9,12,1,0,0,2,0,0,0,0,0
Tpr_TRINITY_DN9364_c1_g1|Tdu_TRINITY_DN13437_c0_g1,29,1,1,0,1,0,3,0,0,0
Tpr_TRINITY_DN10769_c6_g3|Tdu_TRINITY_DN17793_c0_g4,46,3,2,63,0,1,2,1,2,3
Tpr_TRINITY_DN12768_c2_g1|Tdu_TRINITY_DN21584_c0_g1,3,0,10,0,1,0,0,0,0,0
Tpr_TRINITY_DN10408_c5_g3|Tdu_TRINITY_DN22557_c0_g2,190,25,30,141,3,33,5,5,1,6
Tpr_TRINITY_DN10620_c5_g4|Tdu_TRINITY_DN17972_c1_g1,435,41,141,21,79,49,40,8,14,8
Tpr_TRINITY_DN12004_c2_g1|Tdu_TRINITY_DN17503_c4_g1,3,0,6,1,0,0,0,5,0,0
Tpr_TRINITY_DN14742_c1_g1|Tdu_TRINITY_DN24322_c1_g2,33,3,92,15,5,1,2,1,0,0
Tpr_TRINITY_DN14617_c5_g1|Tdu_TRINITY_DN18781_c5_g2,61,15,3,8,29,0,3,67,33,6
Tpr_TRINITY_DN12518_c1_g2|Tdu_TRINITY_DN18076_c8_g1,19,1,12,22,3,2,17,1,0,0
Tpr_TRINITY_DN11638_c6_g1|Tdu_TRINITY_DN18587_c0_g1,28,2,20,0,1,0,2,0,0,0
Tpr_TRINITY_DN12143_c4_g1|Tdu_TRINITY_DN24975_c0_g1,28,1,3,0,0,0,3,0,11,0
Tpr_TRINITY_DN9918_c0_g1|Tdu_TRINITY_DN20844_c3_g1,11,1,0,15,0,0,0,0,9,2
Tpr_TRINITY_DN10977_c6_g5|Tdu_TRINITY_DN19361_c6_g1,58,10,1,0,17,13,30,0,7,17
Tpr_TRINITY_DN30593_c0_g1|Tdu_TRINITY_DN10156_c0_g1,0,0,1,0,0,0,0,0,0,0
Tpr_TRINITY_DN14204_c0_g1|Tdu_TRINITY_DN18343_c5_g1,94,15,6,0,1,1,2,0,13,5
Tpr_TRINITY_DN8872_c0_g1|Tdu_TRINITY_DN16404_c0_g1,114,11,1,25,15,6,13,2,19,25
Tpr_TRINITY_DN11295_c2_g2|Tdu_TRINITY_DN23322_c3_g3,97,0,48,0,10,9,1,1,5,16
Tpr_TRINITY_DN10465_c4_g7|Tdu_TRINITY_DN17839_c6_g4,13,3,5,0,1,0,4,0,0,0
Tpr_TRINITY_DN12542_c3_g1|Tdu_TRINITY_DN18635_c3_g1,79,2,2,19,2,4,0,8,11,4
Tpr_TRINITY_DN12072_c3_g2|Tdu_TRINITY_DN18537_c3_g4,7,0,0,42,0,0,0,1,0,0
Tpr_TRINITY_DN12705_c0_g1|Tdu_TRINITY_DN15812_c0_g1,19,15,0,11,0,2,1,1,1,0
Tpr_TRINITY_DN12081_c0_g1|Tdu_TRINITY_DN15245_c0_g1,20,2,9,0,0,0,4,0,1,1
Tpr_TRINITY_DN14505_c1_g1|Tdu_TRINITY_DN21067_c2_g1,1,0,0,1,0,0,0,0,0,0
Tpr_TRINITY_DN20917_c0_g1|Tdu_TRINITY_DN14219_c0_g1,0,0,2,0,0,0,0,0,0,0
Tpr_TRINITY_DN13407_c2_g9|Tdu_TRINITY_DN16900_c1_g1,18,1,5,62,0,5,12,8,0,0
