logFC	AveExpr	t	P.Value	adj.P.Val	B
Tpr_TRINITY_DN10187_c2_g6|Tdu_TRINITY_DN20971_c8_g1	5.81435263949883	6.10375740025215	19.0432078249519	5.86910484001402e-09	8.95953668710635e-09	11.3266134820719
Tpr_TRINITY_DN8303_c0_g1|Tdu_TRINITY_DN16034_c0_g1	5.87017739642639	5.84086422332287	39.7886597773391	5.36035453088598e-12	1.95197369407274e-11	17.8890856605501
Tpr_TRINITY_DN13700_c1_g3|Tdu_TRINITY_DN5114_c0_g1	4.8579705816045	3.95006543962284	21.281646088937	2.06175980083488e-09	3.43751664388237e-09	12.3272622999304
Tpr_TRINITY_DN13660_c2_g1|Tdu_TRINITY_DN19486_c2_g2	3.85199490072193	3.87968689124544	10.3951827748497	1.52838950342731e-06	1.73782142600889e-06	5.79599360926423
Tpr_TRINITY_DN12056_c4_g1|Tdu_TRINITY_DN21708_c3_g1	4.34681048051231	4.68278776643627	13.9757633770783	1.04477413533088e-07	1.33498018097739e-07	8.48039624134337
Tpr_TRINITY_DN15115_c0_g2|Tdu_TRINITY_DN22684_c1_g2	7.02064534754667	6.97462489060855	53.235086086701	3.29809776807208e-13	2.44848878407367e-12	20.5116738402163
Tpr_TRINITY_DN12619_c0_g1|Tdu_TRINITY_DN22380_c3_g1	5.0103834823806	5.07788783756631	17.6401623222103	1.20252002466045e-08	1.7348933292635e-08	10.6282284058909
Tpr_TRINITY_DN10216_c4_g1|Tdu_TRINITY_DN22573_c1_g1	7.25780588910093	7.58259945315551	54.4631751966453	2.65026978849151e-13	2.06806293429309e-12	20.7515361939849
Tpr_TRINITY_DN14380_c1_g11|Tdu_TRINITY_DN22947_c0_g5	5.39069860127418	5.29292639217158	27.6364121156523	1.73421758218295e-10	3.72107872472554e-10	14.7152103306865
Tpr_TRINITY_DN13142_c6_g2|Tdu_TRINITY_DN25031_c3_g3	7.12974246685737	7.32765044482977	46.557587092194	1.19149060640612e-12	6.1026398638629e-12	19.4882392826682
Tpr_TRINITY_DN8046_c0_g1|Tdu_TRINITY_DN12539_c0_g1	3.85449796365089	4.03807651013852	14.7314823029789	6.42749595829807e-08	8.40691193530645e-08	8.94736281920662
Tpr_TRINITY_DN10178_c0_g1|Tdu_TRINITY_DN16896_c1_g1	6.44374865603701	6.5160641674726	33.3020681618684	2.93488396216101e-11	8.05822999996806e-11	16.5348437421497
Tpr_TRINITY_DN12353_c4_g2|Tdu_TRINITY_DN22438_c1_g2	8.12345960219694	8.31895406232313	62.3990940399837	7.18791453686283e-14	9.29246380878442e-13	21.9418911776839
Tpr_TRINITY_DN10603_c5_g6|Tdu_TRINITY_DN18338_c3_g1	4.07319150774137	3.41417944106155	14.8112951990369	6.11427162991036e-08	8.01374740243137e-08	9.00517457754502
Tpr_TRINITY_DN12429_c1_g2|Tdu_TRINITY_DN21784_c3_g2	3.37190985203985	3.77163136702984	11.3709279509481	6.84418719009401e-07	7.99134427291837e-07	6.62351582849442
Tpr_TRINITY_DN14932_c0_g2|Tdu_TRINITY_DN21704_c6_g1	7.21971046410654	7.50977388697119	48.9914462071343	7.31264345686533e-13	4.29897956038669e-12	19.9134758317769
Tpr_TRINITY_DN10290_c1_g5|Tdu_TRINITY_DN23088_c1_g2	4.49963172035008	4.93784072649422	19.077645964111	5.77036332744255e-09	8.8251356804647e-09	11.3180909924135
Tpr_TRINITY_DN15427_c0_g1|Tdu_TRINITY_DN20342_c1_g1	7.86883842911389	7.79780452065642	66.3578780828726	3.98312078212947e-14	6.62354439737981e-13	22.3318655414477
Tpr_TRINITY_DN15652_c2_g2|Tdu_TRINITY_DN19326_c5_g5	5.66966806841319	4.90423453934	31.9108036771676	4.40935312077642e-11	1.12910104129661e-10	16.0377621110992
Tpr_TRINITY_DN13277_c0_g2|Tdu_TRINITY_DN14770_c0_g1	4.47669490890828	4.74449016568755	16.6137646439401	2.10475478656376e-08	2.9279840579487e-08	10.064131277422
Tpr_TRINITY_DN12172_c2_g9|Tdu_TRINITY_DN13632_c0_g1	5.31569602391473	5.5561969806285	30.82174920535	6.13941822999329e-11	1.49418476131557e-10	15.6458062151938
Tpr_TRINITY_DN10237_c6_g4|Tdu_TRINITY_DN20791_c2_g4	7.27350257441736	7.28473738758262	64.9482145515965	4.89470795962755e-14	7.50400580873756e-13	22.0201312498973
Tpr_TRINITY_DN10402_c2_g1|Tdu_TRINITY_DN22665_c0_g1	6.46179387276769	6.27375584391173	39.662251784644	5.52599865907486e-12	2.00168805182475e-11	18.0403650718448
Tpr_TRINITY_DN1450_c0_g1|Tdu_TRINITY_DN20003_c0_g1	2.32714312636975	3.33945681731107	3.62321247541299	0.00497048004722653	0.00504014254112668	-2.16535202012403
Tpr_TRINITY_DN14398_c0_g2|Tdu_TRINITY_DN17389_c3_g3	4.21069370855133	4.38917677296626	17.5196534255668	1.28213631568933e-08	1.84170329707517e-08	10.5162382259716
Tpr_TRINITY_DN14658_c3_g7|Tdu_TRINITY_DN20012_c3_g1	3.57279910094207	3.94388415859047	9.77300497635293	2.64005756404822e-06	2.95176830530971e-06	5.27927543908927
Tpr_TRINITY_DN9916_c0_g1|Tdu_TRINITY_DN17297_c0_g1	4.83162128715881	4.93836861266208	26.1151922367639	2.96987947533977e-10	6.00528705874048e-10	14.1187797568939
Tpr_TRINITY_DN14132_c3_g1|Tdu_TRINITY_DN20642_c1_g1	4.30252409881075	5.17176765189365	8.41105987717808	9.73204626781191e-06	1.05120374039959e-05	3.79505631359648
Tpr_TRINITY_DN13550_c0_g1|Tdu_TRINITY_DN10834_c0_g2	4.95135187727853	3.40225937274321	26.0269302766219	3.06689486947438e-10	6.18780549985926e-10	14.1184305251232
Tpr_TRINITY_DN12213_c3_g2|Tdu_TRINITY_DN20464_c3_g1	4.50501020907099	3.69349452956003	18.7227821606374	6.88252979290275e-09	1.03532930388222e-08	11.1483052084256
Tpr_TRINITY_DN12084_c0_g4|Tdu_TRINITY_DN17897_c3_g2	8.21669072259369	8.52468880680385	66.0434203254134	4.16892453455988e-14	6.7821083946844e-13	22.3668242893565
Tpr_TRINITY_DN11948_c3_g2|Tdu_TRINITY_DN22503_c2_g3	6.58757621870428	6.64243123234989	52.5994611039512	3.70064868442229e-13	2.63128882319957e-12	20.2864367048258
