Tms_1	Tms_2	Tms_3	Tml_1	Tml_2	Tml_3
Tpr_TRINITY_DN11115_c4_g2|Tdu_TRINITY_DN18655_c3_g1	6.00987748141534	5.5096183971829	5.89897593725884	5.66509350339437	5.0405535692809	5.41031338151573
Tpr_TRINITY_DN14305_c2_g3|Tdu_TRINITY_DN23093_c0_g1	6.48294710206559	6.85357279840026	6.62958603638522	5.78292999368823	6.42620726177865	5.81693864097838
Tpr_TRINITY_DN12004_c0_g3|Tdu_TRINITY_DN19921_c4_g2	4.46735024701458	5.2686102976791	4.88303439338982	4.19796749296708	5.29581062452298	5.26945084567588
Tpr_TRINITY_DN14993_c1_g6|Tdu_TRINITY_DN17642_c0_g1	8.09860640000967	7.16673068365989	7.48393843798	5.99314770107858	6.23610437839871	7.64938454399881
Tpr_TRINITY_DN8954_c0_g1|Tdu_TRINITY_DN25282_c1_g6	5.55849813507277	5.58176818293873	6.42460429859759	4.75436084149146	5.64094611057167	5.1133316437586
Tpr_TRINITY_DN11639_c6_g4|Tdu_TRINITY_DN19840_c1_g1	6.63028881814078	6.73201081851934	6.23667134800452	5.60235774804641	6.52930075474276	6.05013781727141
Tpr_TRINITY_DN11348_c2_g11|Tdu_TRINITY_DN19985_c7_g1	7.06272936368107	6.45303486881653	6.21136025947533	6.73986127179635	6.10872507192248	6.39343956295134
Tpr_TRINITY_DN10358_c2_g3|Tdu_TRINITY_DN24423_c3_g1	7.02060388800839	7.32224826128117	6.99851161080975	5.66509350339437	6.71571387897364	6.90291186408823
Tpr_TRINITY_DN10178_c0_g2|Tdu_TRINITY_DN16896_c1_g2	7.14346063579393	7.19000046298273	7.17908385645157	7.91140455163704	7.52098548653075	7.16395771682857
Tpr_TRINITY_DN9253_c0_g1|Tdu_TRINITY_DN15559_c0_g1	4.69867579312103	6.20149610182056	5.22407131122488	6.30032921059675	5.51262201359613	4.3763660495924
Tpr_TRINITY_DN14694_c0_g3|Tdu_TRINITY_DN13497_c0_g2	5.07307130790253	3.68364779695794	4.74873330167823	1.69546715243789	4.73021344866875	5.19350199244258
Tpr_TRINITY_DN11273_c5_g1|Tdu_TRINITY_DN14692_c0_g1	4.89798460134444	4.47214369176423	4.4355754164186	4.63406660777375	4.47867468167279	4.50761058287065
Tpr_TRINITY_DN13699_c1_g5|Tdu_TRINITY_DN19527_c3_g1	5.07307130790253	4.86807236809537	4.60063466268909	2.91785957377434	4.47867468167279	4.84202962194121
Tpr_TRINITY_DN14494_c6_g4|Tdu_TRINITY_DN18357_c3_g1	6.09353541046224	5.89664152029214	5.99109413924727	5.2397876686617	5.51262201359613	5.76540834033829
Tpr_TRINITY_DN13104_c0_g2|Tdu_TRINITY_DN16243_c0_g1	5.7766783051223	5.5096183971829	5.1725410105848	4.19796749296708	5.64094611057167	6.75223295159056
Tpr_TRINITY_DN12981_c6_g2|Tdu_TRINITY_DN16730_c0_g1	4.98818241031602	4.86807236809537	4.67658351592239	4.5028220744955	3.78679697703512	5.34160063143172
Tpr_TRINITY_DN14815_c1_g2|Tdu_TRINITY_DN25012_c5_g1	4.98818241031602	4.97910368048412	5.22407131122488	2.4324327466041	5.44390926351211	4.3763660495924
Tpr_TRINITY_DN11648_c0_g7|Tdu_TRINITY_DN17493_c6_g1	7.92678186565187	6.99240050309757	6.7040642523445	4.19796749296708	7.43508541312511	7.38492806309582
Tpr_TRINITY_DN12415_c1_g4|Tdu_TRINITY_DN18513_c0_g1	7.91533184490834	7.38408751509904	7.2429303384762	5.60235774804641	7.05214154355612	7.54629105103471
Tpr_TRINITY_DN12963_c5_g1|Tdu_TRINITY_DN23188_c4_g1	7.59483998213649	6.45303486881653	8.20175293180129	4.35843216516032	5.81427771345723	6.87886639012158
Tpr_TRINITY_DN14542_c2_g3|Tdu_TRINITY_DN19024_c6_g2	4.98818241031602	4.47214369176423	4.34537760744702	2.4324327466041	3.78679697703512	3.89093922242215
Tpr_TRINITY_DN11132_c2_g2|Tdu_TRINITY_DN23885_c0_g1	7.91533184490834	8.21856961517951	8.41077202541802	7.12173190713999	8.22078357911495	7.84823477146792
Tpr_TRINITY_DN13755_c1_g2|Tdu_TRINITY_DN25104_c5_g1	5.22919050981981	4.47214369176423	4.81744605176224	1.69546715243789	4.17382010014437	3.89093922242215
Tpr_TRINITY_DN13532_c7_g1|Tdu_TRINITY_DN25208_c2_g1	5.61621363292906	4.97910368048412	5.11910175162334	4.75436084149146	5.37175947775628	4.3763660495924
Tpr_TRINITY_DN13912_c1_g1|Tdu_TRINITY_DN19491_c1_g1	5.30134029557565	5.4336695439496	6.23667134800452	6.55344814756547	5.64094611057167	5.41031338151573
Tpr_TRINITY_DN14182_c0_g1|Tdu_TRINITY_DN22760_c0_g4	5.67170874552076	6.29030536877842	5.4135491100886	6.58623808268313	5.81427771345723	6.13379574631832
Tpr_TRINITY_DN13909_c0_g5|Tdu_TRINITY_DN18171_c2_g1	7.14346063579393	7.537099133605	6.7040642523445	6.68036026004769	7.26626634890896	6.92656313215288
Tpr_TRINITY_DN10538_c0_g1|Tdu_TRINITY_DN23374_c1_g3	6.17260698145344	5.89664152029214	6.28599906036809	5.53676940641884	5.21564027583899	5.86669167617548
Tpr_TRINITY_DN12688_c3_g2|Tdu_TRINITY_DN20043_c0_g1	5.30134029557565	4.97910368048412	4.60063466268909	3.56993627035403	5.64094611057167	4.93824493720051
Tpr_TRINITY_DN11161_c4_g4|Tdu_TRINITY_DN17730_c5_g1	4.69867579312103	4.86807236809537	4.14606879922361	5.06470096210361	5.13075137825248	4.62790481658836
Tpr_TRINITY_DN15837_c1_g1|Tdu_TRINITY_DN15802_c0_g1	9.2361099237596	9.54839672493939	8.27687767039954	9.43017677266373	8.94744416488942	9.41240879951793
Tpr_TRINITY_DN13593_c1_g1|Tdu_TRINITY_DN24044_c1_g1	4.19171580440115	5.4336695439496	5.76622072840707	6.04124198927962	4.47867468167279	5.1133316437586
Tpr_TRINITY_DN11913_c7_g2|Tdu_TRINITY_DN24013_c0_g1	5.43564138728724	5.95213663288385	6.21136025947533	5.06470096210361	6.10872507192248	5.65647396878513
Tpr_TRINITY_DN5968_c0_g1|Tdu_TRINITY_DN17481_c1_g3	4.33610571373632	3.03157110037825	4.88303439338982	3.28042965315905	4.47867468167279	4.3763660495924
Tpr_TRINITY_DN15536_c3_g1|Tdu_TRINITY_DN22668_c0_g3	4.46735024701458	4.47214369176423	3.63910881050373	0.110504651716737	4.17382010014437	4.3763660495924
Tpr_TRINITY_DN12330_c1_g6|Tdu_TRINITY_DN22079_c1_g1	4.89798460134444	4.13110677392917	4.14606879922361	2.91785957377434	8.62938907914927	5.76540834033829
Tpr_TRINITY_DN11772_c1_g3|Tdu_TRINITY_DN22151_c3_g3	5.61621363292906	5.2686102976791	4.88303439338982	4.01739524732525	4.9443382540216	6.21286731730952
Tpr_TRINITY_DN15867_c1_g5|Tdu_TRINITY_DN20151_c3_g1	7.80797443561184	7.50034058359488	7.23038508515709	8.52413258074091	8.92870760230784	8.3014612405785
Tpr_TRINITY_DN14293_c0_g7|Tdu_TRINITY_DN24970_c1_g2	9.14100498406762	8.62935764145699	8.93227791240967	7.83160384042392	8.82444951851452	8.95271542000884
Tpr_TRINITY_DN14372_c3_g1|Tdu_TRINITY_DN24942_c0_g2	4.46735024701458	4.61653360109941	4.34537760744702	4.19796749296708	4.33428477233761	4.07151146806397
Tpr_TRINITY_DN12096_c4_g4|Tdu_TRINITY_DN23701_c1_g1	6.48294710206559	6.33274063509882	7.05651721424532	6.61829929191543	6.9318473098384	6.69829414447976
Tpr_TRINITY_DN12124_c1_g1|Tdu_TRINITY_DN20551_c2_g1	7.2199126962318	8.01211873771208	7.69038931544742	6.87868897649366	6.9318473098384	6.69829414447976
Tpr_TRINITY_DN12403_c2_g9|Tdu_TRINITY_DN17638_c2_g2	5.43564138728724	7.81667321558873	5.76622072840707	8.45480055963255	6.88077312524413	4.7389361289771
Tpr_TRINITY_DN11904_c1_g6|Tdu_TRINITY_DN23467_c8_g1	7.14346063579393	7.46262091764573	7.25536744171442	9.09064422935589	6.35314379958893	6.87886639012158
Tpr_TRINITY_DN10356_c0_g2|Tdu_TRINITY_DN12651_c0_g1	6.65803380862369	6.69994960928704	6.15936562183707	7.0991893384889	6.39013800707113	6.00641643984209
Tpr_TRINITY_DN12738_c6_g1|Tdu_TRINITY_DN17821_c2_g1	3.11371329239988	6.76337498942868	2.56110629850246	6.04124198927962	5.64094611057167	-0.0159513731863652
Tpr_TRINITY_DN10264_c7_g11|Tdu_TRINITY_DN22349_c4_g4	6.41952172192396	5.35349919526561	6.23667134800452	4.19796749296708	6.27618181777405	6.90291186408823
Tpr_TRINITY_DN12060_c2_g5|Tdu_TRINITY_DN17839_c6_g2	7.02060388800839	7.42388852315701	6.46799689411097	6.04124198927962	7.02887176423327	7.18372097165
Tpr_TRINITY_DN11295_c2_g1|Tdu_TRINITY_DN21433_c2_g1	6.83860605426551	6.56406618120527	6.75750351130596	2.4324327466041	6.52930075474276	7.2032171472758
Tpr_TRINITY_DN13603_c1_g1|Tdu_TRINITY_DN17319_c0_g3	3.64422800909866	3.92465589646174	4.52046431400511	1.69546715243789	4.9443382540216	4.7389361289771
Tpr_TRINITY_DN10265_c13_g1|Tdu_TRINITY_DN19455_c6_g1	7.04182037391809	7.55513305643526	7.25536744171442	7.67274707593781	7.18438934185456	7.06086422386447
Tpr_TRINITY_DN13152_c2_g2|Tdu_TRINITY_DN19342_c6_g1	7.41139384104056	7.14307941559524	7.23038508515709	5.39590687057898	6.1948817156722	6.45978205778003
Tpr_TRINITY_DN11269_c3_g3|Tdu_TRINITY_DN24648_c1_g2	7.50603071517864	7.55513305643526	8.08814882329443	5.15489877107519	7.58620314597723	7.48389451389684
Tpr_TRINITY_DN12469_c2_g4|Tdu_TRINITY_DN11850_c0_g1	6.60199977370936	6.66715967416938	5.45727048751792	4.35843216516032	5.96900030825587	5.76540834033829
Tpr_TRINITY_DN11723_c0_g1|Tdu_TRINITY_DN20632_c0_g2	6.00987748141534	5.2686102976791	5.61999998755602	4.96848564684431	4.8412447610575	5.02844274617209
Tpr_TRINITY_DN11243_c2_g3|Tdu_TRINITY_DN19672_c2_g2	5.96615610398602	6.37396329782533	4.74873330167823	2.4324327466041	5.37175947775628	5.1133316437586
Tpr_TRINITY_DN9101_c0_g1|Tdu_TRINITY_DN15330_c0_g1	5.43564138728724	4.97910368048412	6.51012236978365	4.35843216516032	5.5782103552237	5.19350199244258
Tpr_TRINITY_DN12079_c1_g3|Tdu_TRINITY_DN21811_c1_g1	6.73820415730767	6.41404073720066	6.37986598383231	4.01739524732525	6.1524464493518	6.52320743792167
Tpr_TRINITY_DN13604_c0_g1|Tdu_TRINITY_DN20967_c0_g4	8.50220900422623	9.61438513452083	8.34246601202712	9.57607105652614	8.99023910463021	8.22722261028659
Tpr_TRINITY_DN9882_c0_g1|Tdu_TRINITY_DN13766_c0_g1	6.90957257561965	7.11903394162859	7.01323311651652	7.44142152983135	7.36248166416827	7.10298969953714
Tpr_TRINITY_DN15377_c1_g7|Tdu_TRINITY_DN20722_c1_g1	7.6784979111834	7.65884440595737	7.60550041786091	7.97469079637102	8.04635919096211	8.01195462338352
Tpr_TRINITY_DN10832_c8_g6|Tdu_TRINITY_DN19050_c2_g2	7.25667124624192	7.69182172840364	7.16596835666132	6.48554408306366	7.26626634890896	7.18372097165
Tpr_TRINITY_DN10352_c4_g1|Tdu_TRINITY_DN17460_c6_g1	6.41952172192396	6.49100271901555	6.4024085524834	6.87868897649366	6.9318473098384	6.45978205778003
Tpr_TRINITY_DN10242_c1_g1|Tdu_TRINITY_DN20245_c1_g4	6.28363829384219	6.2465839913491	6.80903381194604	6.13287246474519	6.56209068986043	6.55390423514458
Tpr_TRINITY_DN15316_c3_g1|Tdu_TRINITY_DN16294_c0_g1	4.98818241031602	4.97910368048412	5.1725410105848	5.15489877107519	3.78679697703512	4.93824493720051
Tpr_TRINITY_DN15925_c0_g1|Tdu_TRINITY_DN24795_c1_g1	6.00987748141534	6.73201081851934	6.98363833432822	6.51989558785444	6.31517594938991	6.28782937499074
Tpr_TRINITY_DN14338_c3_g2|Tdu_TRINITY_DN24327_c4_g1	5.96615610398602	6.66715967416938	6.33369580239938	3.56993627035403	6.06363718239394	5.86669167617548
Tpr_TRINITY_DN11644_c3_g1|Tdu_TRINITY_DN19249_c2_g3	8.13854514537981	8.3169733192405	8.68350292986218	8.83501850483669	8.48296204007589	8.68101615304792
Tpr_TRINITY_DN12688_c4_g3|Tdu_TRINITY_DN22324_c4_g1	3.85067888656608	4.47214369176423	4.94577014873778	0.110504651716737	6.1524464493518	4.23197614025722
Tpr_TRINITY_DN12905_c3_g4|Tdu_TRINITY_DN25040_c9_g3	9.46538873068129	10.4202034763492	10.0395388790698	10.6291578073901	9.84291358141811	9.69657562725346
Tpr_TRINITY_DN14996_c3_g1|Tdu_TRINITY_DN20072_c4_g1	7.98270728024987	8.62935764145699	9.29656830207827	10.2513344224897	8.52514911147229	8.96989056381697
Tpr_TRINITY_DN10712_c4_g5|Tdu_TRINITY_DN20072_c5_g2	5.7766783051223	5.2686102976791	3.63910881050373	6.04124198927962	5.29581062452298	4.93824493720051
Tpr_TRINITY_DN10545_c1_g2|Tdu_TRINITY_DN18852_c1_g1	5.8264313403194	6.00557589184531	5.1725410105848	5.53676940641884	5.5782103552237	5.34160063143172
Tpr_TRINITY_DN10152_c6_g3|Tdu_TRINITY_DN20405_c1_g1	7.89215552254224	8.40909152122893	7.4518772287477	8.35367863518969	7.83455010848349	7.75883568641481
Tpr_TRINITY_DN15772_c0_g1|Tdu_TRINITY_DN16078_c0_g1	6.28363829384219	6.82412902050778	6.89102718414335	6.37729119241164	6.10872507192248	5.96132855031355
Tpr_TRINITY_DN11143_c2_g2|Tdu_TRINITY_DN20810_c1_g1	5.37005304565966	5.4336695439496	5.69496204523725	5.99314770107858	5.91924727305877	5.47590172314331
Tpr_TRINITY_DN15527_c3_g14|Tdu_TRINITY_DN21923_c2_g1	7.41139384104056	6.96568316472179	7.35118322912822	6.85197163811788	7.14163969439522	7.24143646950629
Tpr_TRINITY_DN14878_c2_g1|Tdu_TRINITY_DN17967_c9_g1	6.73820415730767	6.66715967416938	7.02780591760379	5.06470096210361	7.36248166416827	7.29693158209799
Tpr_TRINITY_DN13850_c2_g2|Tdu_TRINITY_DN20614_c3_g3	7.69198114054702	8.19575973227142	6.7040642523445	6.93068361413193	6.10872507192248	8.58767497179983
Tpr_TRINITY_DN14017_c0_g3|Tdu_TRINITY_DN20860_c5_g4	7.78299207905451	7.90369627782609	7.41908729363003	7.51138408799892	7.38097800778566	7.48389451389684
Tpr_TRINITY_DN15403_c4_g2|Tdu_TRINITY_DN16791_c0_g3	5.43564138728724	3.39414117976296	5.89897593725884	0.110504651716737	6.39013800707113	4.7389361289771
Tpr_TRINITY_DN11372_c5_g3|Tdu_TRINITY_DN18421_c10_g1	7.14346063579393	5.77880502999828	7.16596835666132	6.45035465460136	7.55396280897703	6.75223295159056
Tpr_TRINITY_DN10547_c6_g4|Tdu_TRINITY_DN13193_c0_g1	4.33610571373632	5.17841248870752	5.06360663903164	4.96848564684431	4.60991921495104	3.44348024545093
Tpr_TRINITY_DN12294_c7_g1|Tdu_TRINITY_DN23331_c0_g1	5.92106821445748	6.10685922768249	5.89897593725884	6.61829929191543	6.59415189909272	6.58396146900076
Tpr_TRINITY_DN13435_c7_g5|Tdu_TRINITY_DN13665_c0_g1	4.33610571373632	5.35349919526561	4.67658351592239	5.46805665633482	6.77285778607725	5.41031338151573
Tpr_TRINITY_DN15937_c0_g1|Tdu_TRINITY_DN21100_c4_g1	7.34466772723975	7.78645860254172	7.75312507079538	8.98394876423211	7.57017303615828	8.18861977106284
Tpr_TRINITY_DN12004_c0_g2|Tdu_TRINITY_DN20452_c4_g4	5.55849813507277	6.41404073720066	4.4355754164186	6.41428539989384	5.29581062452298	4.7389361289771
Tpr_TRINITY_DN10969_c0_g1|Tdu_TRINITY_DN10299_c0_g1	7.36164080584346	7.94531536702783	6.85878684714314	7.0991893384889	7.09758451431728	7.10298969953714
Tpr_TRINITY_DN12979_c4_g1|Tdu_TRINITY_DN19470_c0_g1	6.45158293115626	6.45303486881653	6.62958603638522	6.51989558785444	5.91924727305877	5.86669167617548
Tpr_TRINITY_DN11712_c1_g5|Tdu_TRINITY_DN12950_c0_g1	7.92678186565187	6.2465839913491	7.69952032719955	6.93068361413193	6.85454158367095	8.31047811393594
Tpr_TRINITY_DN14071_c3_g1|Tdu_TRINITY_DN10962_c0_g1	7.18219303028264	7.36376753071944	7.20496248827718	6.41428539989384	6.95672197847743	7.33277678104471
Tpr_TRINITY_DN12114_c1_g4|Tdu_TRINITY_DN25352_c1_g1	7.70533952340204	7.50034058359488	7.07066139656559	6.58623808268313	7.18438934185456	7.24143646950629
Tpr_TRINITY_DN10441_c3_g2|Tdu_TRINITY_DN22151_c3_g1	6.65803380862369	5.4336695439496	6.64856913975279	6.45035465460136	5.0405535692809	5.76540834033829
Tpr_TRINITY_DN13589_c3_g1|Tdu_TRINITY_DN25319_c1_g1	4.69867579312103	6.00557589184531	5.61999998755602	6.21902910849491	6.31517594938991	5.86669167617548
Tpr_TRINITY_DN14268_c3_g3|Tdu_TRINITY_DN20577_c0_g1	7.98270728024987	7.69182172840364	8.37702323406348	8.40971267010402	8.36712802902463	8.67404659823308
Tpr_TRINITY_DN11342_c7_g1|Tdu_TRINITY_DN14266_c0_g1	8.54741463594375	9.02834719950397	8.78564399167046	9.4963670523582	8.11426325546391	7.95559218076441
Tpr_TRINITY_DN13236_c2_g1|Tdu_TRINITY_DN24051_c6_g1	4.80176928608514	5.89664152029214	5.54092841656483	5.53676940641884	5.21564027583899	5.1133316437586
Tpr_TRINITY_DN14163_c2_g1|Tdu_TRINITY_DN25456_c4_g5	5.67170874552076	5.35349919526561	4.88303439338982	5.46805665633482	5.29581062452298	5.19350199244258
Tpr_TRINITY_DN12056_c1_g1|Tdu_TRINITY_DN23604_c3_g1	6.86265152823216	7.91770313581997	6.85878684714314	6.64966346282477	6.59415189909272	6.13379574631832
Tpr_TRINITY_DN8416_c0_g1|Tdu_TRINITY_DN18640_c0_g1	8.52498887288252	8.25212217489053	8.3713208746993	7.36789249440939	7.96287420545903	8.17880548123588
Tpr_TRINITY_DN10793_c5_g4|Tdu_TRINITY_DN16147_c0_g1	4.19171580440115	5.71606927465032	3.7834987198389	4.63406660777375	5.0405535692809	4.93824493720051
Tpr_TRINITY_DN11152_c0_g3|Tdu_TRINITY_DN20820_c3_g8	6.8863027962968	7.51883692721227	6.59085364189651	7.25005600411553	6.1948817156722	7.27866937570526
Tpr_TRINITY_DN10456_c2_g4|Tdu_TRINITY_DN19897_c3_g1	8.11871397345824	7.87526786949958	8.08814882329443	7.14392765325419	7.20529833161754	7.71875824703947
Tpr_TRINITY_DN15380_c0_g1|Tdu_TRINITY_DN21504_c2_g5	4.69867579312103	3.03157110037825	0.976143797781299	1.69546715243789	7.60205709717807	4.7389361289771
Tpr_TRINITY_DN14054_c3_g5|Tdu_TRINITY_DN24606_c0_g3	6.35317922709527	5.35349919526561	4.94577014873778	2.4324327466041	5.13075137825248	5.71196908137683
Tpr_TRINITY_DN15527_c3_g7|Tdu_TRINITY_DN22525_c3_g6	7.23840903984919	6.76337498942868	6.55105263383853	6.82475016938286	6.90653622130922	6.55390423514458
Tpr_TRINITY_DN3574_c0_g1|Tdu_TRINITY_DN3513_c0_g1	5.15324165658651	5.35349919526561	5.45727048751792	5.8918643652414	5.51262201359613	4.7389361289771
Tpr_TRINITY_DN10604_c3_g2|Tdu_TRINITY_DN18035_c0_g1	5.8264313403194	4.74777813437766	5.36846122056006	3.56993627035403	4.8412447610575	5.96132855031355
Tpr_TRINITY_DN14941_c1_g2|Tdu_TRINITY_DN22530_c2_g1	3.40321990959486	4.61653360109941	2.85061291569744	4.86539215388021	4.73021344866875	3.44348024545093
Tpr_TRINITY_DN10890_c0_g5|Tdu_TRINITY_DN17345_c2_g4	5.7766783051223	6.29030536877842	5.1725410105848	6.64966346282477	5.37175947775628	5.53863747849127
Tpr_TRINITY_DN10860_c1_g2|Tdu_TRINITY_DN25031_c3_g5	5.15324165658651	5.4336695439496	5.4135491100886	4.35843216516032	5.13075137825248	4.3763660495924
Tpr_TRINITY_DN12269_c5_g3|Tdu_TRINITY_DN25048_c2_g1	4.58764448073229	4.31167901957099	4.60063466268909	4.19796749296708	4.60991921495104	5.19350199244258
Tpr_TRINITY_DN15317_c3_g1|Tdu_TRINITY_DN17304_c4_g1	5.22919050981981	4.61653360109941	4.24916229218772	3.81094436985783	5.0405535692809	3.44348024545093
Tpr_TRINITY_DN11102_c4_g2|Tdu_TRINITY_DN18357_c3_g3	5.72514800448222	4.74777813437766	5.36846122056006	5.15489877107519	5.13075137825248	6.35908805816056
Tpr_TRINITY_DN12350_c2_g1|Tdu_TRINITY_DN17151_c0_g1	5.43564138728724	5.35349919526561	5.36846122056006	2.4324327466041	5.44390926351211	5.1133316437586
Tpr_TRINITY_DN7583_c0_g1|Tdu_TRINITY_DN15077_c0_g1	7.37841651859429	7.27949861382184	7.30407063329011	7.84521427194258	7.20529833161754	7.24143646950629
Tpr_TRINITY_DN12963_c4_g2|Tdu_TRINITY_DN19119_c5_g2	8.01525065351419	7.42388852315701	7.53583953989203	6.13287246474519	7.11978026043148	7.51543008732995
Tpr_TRINITY_DN12831_c0_g1|Tdu_TRINITY_DN17006_c5_g1	10.1617459888217	10.2340447956888	10.3677454204755	9.90978627323866	9.94899461645282	10.1577257631171
Tpr_TRINITY_DN12044_c5_g2|Tdu_TRINITY_DN21751_c1_g1	4.33610571373632	4.61653360109941	5.06360663903164	4.63406660777375	4.73021344866875	4.7389361289771
Tpr_TRINITY_DN10525_c3_g4|Tdu_TRINITY_DN22407_c5_g5	8.51743547845089	8.66300803089891	10.0502852605338	8.04714259071931	8.91607999398009	8.7153676578387
Tpr_TRINITY_DN15914_c2_g2|Tdu_TRINITY_DN17310_c3_g3	7.10365962773595	7.19000046298273	7.23038508515709	6.87868897649366	7.09758451431728	6.87886639012158
Tpr_TRINITY_DN12680_c3_g2|Tdu_TRINITY_DN20809_c0_g1	5.7766783051223	6.88242766107244	5.69496204523725	5.2397876686617	5.75878260086552	4.93824493720051
Tpr_TRINITY_DN10765_c2_g4|Tdu_TRINITY_DN19409_c2_g1	5.7766783051223	5.71606927465032	4.94577014873778	1.69546715243789	5.13075137825248	6.00641643984209
Tpr_TRINITY_DN14185_c1_g5|Tdu_TRINITY_DN22570_c3_g1	6.68525527735871	6.96568316472179	6.35696558172223	7.22944572444024	6.77285778607725	6.72551561321478
Tpr_TRINITY_DN13715_c7_g1|Tdu_TRINITY_DN20983_c5_g1	4.98818241031602	3.39414117976296	5.00589114117535	2.4324327466041	4.9443382540216	5.19350199244258
Tpr_TRINITY_DN15843_c0_g4|Tdu_TRINITY_DN21542_c1_g3	9.1940867088639	8.26313516761295	8.58347411153091	4.35843216516032	7.7516931760792	9.55580127031718
Tpr_TRINITY_DN33633_c0_g1|Tdu_TRINITY_DN19657_c0_g1	5.7766783051223	5.17841248870752	4.67658351592239	5.2397876686617	4.9443382540216	5.65647396878513
Tpr_TRINITY_DN14461_c0_g3|Tdu_TRINITY_DN21928_c9_g4	5.22919050981981	3.03157110037825	5.54092841656483	5.15489877107519	4.8412447610575	5.81693864097838
Tpr_TRINITY_DN10584_c0_g1|Tdu_TRINITY_DN19449_c3_g4	6.51364389928851	5.89664152029214	6.55105263383853	5.60235774804641	5.91924727305877	6.82953867775801
Tpr_TRINITY_DN12382_c1_g2|Tdu_TRINITY_DN24205_c3_g2	6.76396725337275	6.7940717866516	6.57109038707508	7.98702159828174	6.95672197847743	6.45978205778003
Tpr_TRINITY_DN12469_c1_g1|Tdu_TRINITY_DN20969_c4_g1	5.30134029557565	5.77880502999828	4.67658351592239	4.75436084149146	5.21564027583899	4.23197614025722
Tpr_TRINITY_DN30606_c0_g1|Tdu_TRINITY_DN15532_c0_g1	5.07307130790253	4.61653360109941	4.4355754164186	5.2397876686617	6.46139669024095	6.00641643984209
Tpr_TRINITY_DN14497_c3_g3|Tdu_TRINITY_DN11981_c0_g1	5.43564138728724	4.74777813437766	6.21136025947533	4.75436084149146	5.44390926351211	5.47590172314331
Tpr_TRINITY_DN14189_c9_g1|Tdu_TRINITY_DN19516_c7_g1	6.13361284983758	4.86807236809537	5.27382434642198	2.91785957377434	5.29581062452298	5.96132855031355
Tpr_TRINITY_DN11518_c1_g15|Tdu_TRINITY_DN19476_c2_g4	4.69867579312103	4.74777813437766	3.29807189266866	1.69546715243789	4.73021344866875	4.23197614025722
Tpr_TRINITY_DN15467_c1_g1|Tdu_TRINITY_DN20323_c2_g1	5.67170874552076	3.92465589646174	5.32191863462303	0.110504651716737	5.0405535692809	6.05013781727141
Tpr_TRINITY_DN9437_c0_g1|Tdu_TRINITY_DN24457_c2_g2	6.00987748141534	4.13110677392917	4.60063466268909	5.94339466588148	5.51262201359613	4.93824493720051
Tpr_TRINITY_DN14091_c2_g1|Tdu_TRINITY_DN21890_c1_g1	10.3690041942569	10.2086346371218	10.5377499728009	10.1342590050162	10.6128564980306	10.9649022331934
Tpr_TRINITY_DN15001_c3_g1|Tdu_TRINITY_DN20603_c3_g1	6.13361284983758	5.83892602243586	6.04939277981194	3.81094436985783	4.8412447610575	5.47590172314331
Tpr_TRINITY_DN10484_c2_g5|Tdu_TRINITY_DN15039_c0_g1	6.28363829384219	6.00557589184531	6.10542681472627	4.5028220744955	6.1524464493518	5.86669167617548
Tpr_TRINITY_DN12128_c2_g2|Tdu_TRINITY_DN19326_c5_g1	7.2199126962318	6.59925560966757	7.72657165175407	6.26025177122142	8.04635919096211	7.84823477146792
Tpr_TRINITY_DN11051_c0_g1|Tdu_TRINITY_DN24031_c0_g3	4.33610571373632	4.47214369176423	4.74873330167823	5.2397876686617	4.9443382540216	4.93824493720051
Tpr_TRINITY_DN12172_c2_g1|Tdu_TRINITY_DN17875_c4_g1	6.93247297772973	6.45303486881653	6.95342372128122	5.53676940641884	6.95672197847743	6.72551561321478
Tpr_TRINITY_DN12036_c3_g1|Tdu_TRINITY_DN20543_c0_g1	5.72514800448222	5.5096183971829	5.36846122056006	3.56993627035403	4.9443382540216	5.53863747849127
Tpr_TRINITY_DN13997_c2_g2|Tdu_TRINITY_DN18844_c0_g3	8.3742408426231	8.53255520846005	8.26462540957552	7.14392765325419	7.96287420545903	8.41450117847917
