Tdu4	Tdu5	Tdu6	Tpr1	Tpr2	Tpr3	Tms1	Tms2	Tms3
Tpr_TRINITY_DN12213_c3_g2|Tdu_TRINITY_DN20464_c3_g1	2.86716584630385	4.54009198491665	2.74144563744692	3.98113296262827	4.62485297939186	4.86949980172252	4.16653879701445	2.99806231969473	2.53706121545459
Tpr_TRINITY_DN12084_c0_g4|Tdu_TRINITY_DN17897_c3_g2	9.10777373450333	8.44698258052516	9.06198585821004	8.19214515611379	8.25153889233191	8.20194576852388	8.98200636485937	8.6865624245243	7.90241159063308
Tpr_TRINITY_DN11948_c3_g2|Tdu_TRINITY_DN22503_c2_g3	6.56760556444494	6.89557263951503	6.47563414694255	6.45621784557706	6.59922717171637	6.7116201419408	7.24952816168548	7.33025875003592	7.10184583423812
Tpr_TRINITY_DN14174_c0_g2|Tdu_TRINITY_DN17554_c1_g2	4.65857922449243	4.59558709750835	5.26982460980171	3.72959419563231	4.30799587405192	5.06653664878207	3.82550187917938	5.31999041458209	3.2740268096208
Tpr_TRINITY_DN10830_c0_g2|Tdu_TRINITY_DN16824_c0_g5	5.0493691775246	5.17144739112225	4.87389593347057	3.24416736846207	4.49747367291563	4.6412308140494	5.20401350243311	4.58302482041589	5.24977926337412
Tpr_TRINITY_DN6122_c0_g1|Tdu_TRINITY_DN37846_c0_g1	3.55904355094152	3.99694965989012	3.8989869144334	4.19525776798112	0.0600683606083361	3.41883839271295	4.31092870634962	5.31999041458209	4.22511720913985
Tpr_TRINITY_DN14771_c8_g6|Tdu_TRINITY_DN18489_c3_g2	4.72131497984039	4.75030969230699	4.25045928493477	4.09216427501702	4.25646557341184	4.46614410749131	5.34487603827296	5.40016076326608	5.84286964497868
Tpr_TRINITY_DN15533_c2_g1|Tdu_TRINITY_DN18838_c2_g6	5.18909394119121	5.6091336293463	5.41604535065275	6.23209453616149	6.70872553664688	6.65149914950323	5.53332112768607	5.97206711116179	4.57658957964123
Tpr_TRINITY_DN14760_c2_g1|Tdu_TRINITY_DN21911_c2_g4	4.83915147013425	5.31061013879388	4.59559477098346	4.6226789917158	5.76972660877881	6.01974243730313	4.96300540292932	5.91862785220033	4.010992403787
Tpr_TRINITY_DN14126_c1_g9|Tdu_TRINITY_DN18292_c6_g2	3.81058231793748	3.11559415638874	3.56456787536284	3.03771649099464	4.14753120185868	4.15580398687916	3.08853628501318	3.36063239907944	2.82656783264957
Tpr_TRINITY_DN13112_c3_g9|Tdu_TRINITY_DN25069_c2_g1	8.96924249328398	8.52766253537513	8.81743895175056	7.3979727045411	7.73954846011378	7.89996508244957	8.7672342240002	8.62115994930266	8.40330982656576
Tpr_TRINITY_DN12978_c2_g1|Tdu_TRINITY_DN21592_c2_g3	5.54176555950968	6.04757573296008	5.95986915658042	5.48702389235823	6.00648732040349	6.28013212188136	5.8012543329327	6.72986620874516	5.90629502512031
Tpr_TRINITY_DN11038_c4_g8|Tdu_TRINITY_DN22686_c1_g3	9.85059799678536	9.73571749669031	10.0819805181231	9.82008472958022	10.0586587903537	10.0713248876311	9.5314797808619	9.51938232496507	9.66060786285041
Tpr_TRINITY_DN14647_c0_g2|Tdu_TRINITY_DN20553_c6_g1	4.89464658272595	5.34340007391155	5.14953037608399	4.6226789917158	3.51949997924563	4.2668352992679	6.18539782426577	6.12144473520001	5.90629502512031
Tpr_TRINITY_DN15229_c3_g5|Tdu_TRINITY_DN20036_c5_g3	4.52427813278084	4.42225549462279	3.9952022296927	4.09216427501702	3.76050807874943	3.75987531054802	4.31092870634962	5.40016076326608	4.79340096871438
Tpr_TRINITY_DN13095_c0_g1|Tdu_TRINITY_DN20734_c1_g6	8.04017024067813	8.14611610116563	7.88335626271963	7.40873913541017	7.21319811950767	7.13399961656081	7.41845717065407	8.1273453366397	6.73345842825809
Tpr_TRINITY_DN15264_c1_g3|Tdu_TRINITY_DN20127_c1_g1	6.26475821112328	6.31887775477748	5.67036253938543	6.13169263920365	5.55192145693801	5.06653664878207	5.75150129773561	5.91862785220033	6.18731517642747
Tpr_TRINITY_DN11065_c1_g2|Tdu_TRINITY_DN15155_c1_g1	6.0615438914707	5.83345092760724	5.86118488172101	6.10546109763047	6.26300841927861	6.38231251668784	6.48846689190181	6.38053195651714	6.21262626495665
Tpr_TRINITY_DN12901_c5_g2|Tdu_TRINITY_DN16338_c0_g1	3.41465364160634	2.56810636108624	2.50043753794312	4.5467301384825	4.74189240058208	3.41883839271295	4.44217323962788	4.09759799324565	4.12202371617575
Tpr_TRINITY_DN10529_c1_g1|Tdu_TRINITY_DN18426_c5_g1	10.1143630661146	9.78130407099425	10.2895265242443	10.6575132180952	10.8029391566375	10.8128722880807	10.1771773174608	10.6532096702344	10.1394507879339
Tpr_TRINITY_DN15101_c2_g1|Tdu_TRINITY_DN20083_c6_g1	7.33163305483844	7.41069846320039	7.46307068547864	6.3485040282768	6.50301185645706	6.30636366345454	7.70651384296229	7.5394355518682	8.21575915444162
Tpr_TRINITY_DN7668_c0_g1|Tdu_TRINITY_DN17508_c2_g1	4.21112024752121	5.76248440625309	4.97174325686871	4.19525776798112	2.86742328266594	3.21238751524553	4.16653879701445	5.144903708024	0.952098714733433
Tpr_TRINITY_DN15525_c1_g1|Tdu_TRINITY_DN21784_c0_g1	8.28825964550279	7.69103388299138	7.79254997839492	8.24115861858973	7.96093516858909	8.20891532333872	7.83150061980083	7.55702961188294	7.82246343431684
Tpr_TRINITY_DN12549_c2_g5|Tdu_TRINITY_DN18027_c1_g4	3.81058231793748	4.42225549462279	5.19075303881051	5.78022026870228	5.53038829538837	6.05110660821247	4.77659227869844	3.89114711577822	5.38950402704073
Tpr_TRINITY_DN13493_c0_g1|Tdu_TRINITY_DN16799_c0_g1	7.28046829421194	7.00209296316608	6.49221703113815	7.60873980075792	6.73720070525736	7.13399961656081	7.86697851515554	7.79803771138674	8.10522847363277
Tpr_TRINITY_DN13767_c0_g1|Tdu_TRINITY_DN21451_c4_g5	8.89634687171579	9.01614322512343	8.97911524552506	7.11206383245472	7.19961971300713	6.60997988006496	7.05816263596966	8.57872468298226	7.93319025218337
Tpr_TRINITY_DN12896_c9_g2|Tdu_TRINITY_DN20213_c4_g1	4.72131497984039	4.59558709750835	4.87389593347057	2.14463169491115	1.93453747852448	2.68187279854675	3.61905100171196	3.89114711577822	4.49641923095724
Tpr_TRINITY_DN10598_c0_g2|Tdu_TRINITY_DN20372_c2_g1	5.43351266885766	5.20751664582977	6.07442892084327	5.40336596331132	5.61465721228597	6.30636366345454	5.4732001352485	5.97206711116179	4.41153033337073
Tpr_TRINITY_DN13626_c1_g2|Tdu_TRINITY_DN21923_c4_g1	3.07361672377127	0.452629143666306	3.68486210908055	3.58520428629713	2.56256870113752	1.8338758919918	5.64653173813406	3.89114711577822	4.41153033337073
Tpr_TRINITY_DN14780_c1_g2|Tdu_TRINITY_DN18435_c0_g1	0.751688628883911	3.72564763807272	2.50043753794312	2.79670839149085	2.99866781594419	2.68187279854675	3.37804290220816	4.09759799324565	3.75945363679104
Tpr_TRINITY_DN10137_c3_g4|Tdu_TRINITY_DN21232_c7_g10	5.93491045293968	4.64902635646981	5.48394941515455	6.0787437592547	5.9097340875239	5.98768122807083	6.14742997406674	6.16798732113704	6.10860320041342
Tpr_TRINITY_DN11304_c3_g5|Tdu_TRINITY_DN17200_c4_g1	7.82136215669072	8.22301773936996	8.40514057431388	7.94090311783974	8.03925534987291	8.2158513705491	8.14261295776897	8.09157420561788	7.93319025218337
Tpr_TRINITY_DN12899_c5_g2|Tdu_TRINITY_DN19461_c3_g2	7.49315561528506	7.3555066767682	7.82564076486335	6.85297661113759	7.61209697196741	7.94240034876997	7.48085370779194	7.46683180291136	7.08823540271946
Tpr_TRINITY_DN10528_c5_g2|Tdu_TRINITY_DN18934_c1_g1	10.2811191830301	10.784665692028	9.97543395993263	10.8632868799153	10.746277051027	10.7220102803447	11.310391889584	10.1463573051655	10.5034865554664
Tpr_TRINITY_DN15775_c2_g6|Tdu_TRINITY_DN19323_c3_g1	7.61380935437241	7.5079115791675	7.42038428637709	6.78848788468588	6.41174379888975	6.80656854599606	7.44999274408718	7.24598983313832	7.41698476346284
Tpr_TRINITY_DN10622_c0_g1|Tdu_TRINITY_DN25400_c4_g11	0.751688628883911	2.56810636108624	1.84836084136343	3.42473961410389	3.42930217027406	3.59941063835477	4.44217323962788	3.89114711577822	4.72468821863036
Tpr_TRINITY_DN11161_c2_g1|Tdu_TRINITY_DN19799_c7_g5	8.92328245068684	8.87469390983912	9.02257320120884	8.02727474427299	7.75355531810766	7.8293604108693	8.24504077069317	8.1390746292218	8.24058032652765
Tpr_TRINITY_DN10235_c3_g1|Tdu_TRINITY_DN17318_c2_g1	4.78143597227796	4.64902635646981	5.26982460980171	5.17016678701829	6.05253468792293	6.08180340543538	6.22239203174797	5.47610961649938	2.82656783264957
Tpr_TRINITY_DN12896_c8_g2|Tdu_TRINITY_DN4168_c0_g1	4.72131497984039	3.99694965989012	4.97174325686871	3.72959419563231	3.68455922551613	2.68187279854675	4.31092870634962	4.71426935369414	2.82656783264957
Tpr_TRINITY_DN11460_c3_g5|Tdu_TRINITY_DN16979_c0_g2	6.91491897775221	7.21196255086097	6.69205761048475	5.93718961504068	6.06756289715526	6.19844832428765	6.32800221970856	6.60009833377483	6.56680855884864
Tpr_TRINITY_DN15959_c2_g2|Tdu_TRINITY_DN25051_c1_g1	5.54176555950968	5.13445318364005	5.26982460980171	5.11863648637821	5.48633311531043	5.48922772060435	5.84934862113375	6.2567965880949	6.60554095333736
Tpr_TRINITY_DN10562_c6_g1|Tdu_TRINITY_DN17925_c2_g1	2.86716584630385	3.9120607623036	3.79589342146929	3.42473961410389	3.96695895621686	4.36992879223201	3.82550187917938	4.43863491108071	3.61506372745586
Tpr_TRINITY_DN14682_c5_g11|Tdu_TRINITY_DN19228_c2_g5	6.58457864304865	5.58191216061127	5.45039685544353	6.30306105751564	5.69427438034934	5.92133873324214	5.75150129773561	6.2567965880949	7.15503877340371
Tpr_TRINITY_DN10226_c7_g2|Tdu_TRINITY_DN20397_c3_g1	2.33665112960507	2.03759164438746	3.56456787536284	2.79670839149085	4.54119505034495	4.72140116273338	3.82550187917938	3.36063239907944	2.82656783264957
Tpr_TRINITY_DN11903_c1_g4|Tdu_TRINITY_DN22646_c1_g2	7.53741353496997	7.5365516272114	7.18566416213771	7.80080114612473	7.59663937722721	7.561796346555	6.45777009467889	6.79062023982425	6.33292049867436
Tpr_TRINITY_DN12775_c0_g1|Tdu_TRINITY_DN16972_c1_g1	5.14400605166267	4.59558709750835	4.82236563283048	5.56609546334943	5.21657284628833	5.6204722538826	5.89589120707078	5.54825940225521	5.77652715014998
Tpr_TRINITY_DN13468_c1_g1|Tdu_TRINITY_DN3725_c0_g1	4.21112024752121	4.22521864756323	3.9952022296927	4.69482877747163	4.70392455038306	5.06653664878207	4.44217323962788	4.83456358741185	4.65253843287453
Tpr_TRINITY_DN11861_c2_g3|Tdu_TRINITY_DN19921_c3_g1	7.74037331565608	7.3147498691548	7.22588126221411	7.49209488190565	7.65252539787642	7.10440483437251	7.70651384296229	8.06722434420213	7.92555692728094
Tpr_TRINITY_DN15563_c2_g9|Tdu_TRINITY_DN24709_c4_g1	4.94808584168741	5.9010896444826	5.23083047818584	5.60406331354845	5.1893513775533	4.79735001596668	4.56246747334559	6.12144473520001	4.010992403787
Tpr_TRINITY_DN15751_c1_g1|Tdu_TRINITY_DN18129_c2_g1	5.98690509057794	6.19858352105977	5.54880055950452	6.02377730003677	5.85881015236123	5.85179779998906	6.36155477941959	6.2567965880949	6.48607728673579
Tpr_TRINITY_DN13559_c0_g1|Tdu_TRINITY_DN14654_c0_g1	9.01378347425409	8.26641033488334	8.33792212618511	9.1968115592362	8.23166218241127	8.65915272204666	7.97930721525842	8.1622509515879	9.31404248846868
Tpr_TRINITY_DN14591_c12_g2|Tdu_TRINITY_DN23289_c1_g1	5.43351266885766	5.83345092760724	5.93582368261377	6.39255920835474	5.65501494990211	5.70177235598445	4.56246747334559	5.80541724175233	5.77652715014998
Tpr_TRINITY_DN11319_c1_g1|Tdu_TRINITY_DN21763_c2_g1	4.59299088286485	7.52230267147312	4.65571576342103	4.46655978979851	7.19961971300713	5.57803698756221	4.77659227869844	4.43863491108071	4.57658957964123
Tpr_TRINITY_DN10902_c0_g1|Tdu_TRINITY_DN23673_c3_g1	4.52427813278084	3.99694965989012	5.14953037608399	4.6226789917158	5.07501870207431	5.29330751062909	6.66007826997201	5.47610961649938	5.7069862168969
Tpr_TRINITY_DN10325_c1_g2|Tdu_TRINITY_DN17573_c2_g3	6.55043042063681	6.02753797972354	6.6032483435269	8.3174163504927	8.09898734990064	7.85624370502025	6.8611257889101	6.84891888038892	7.35012978870659
Tpr_TRINITY_DN15383_c4_g6|Tdu_TRINITY_DN14116_c0_g1	6.2001491297002	5.94448223999598	6.33562666819745	6.68600492708463	6.38799519611714	7.11927811085404	6.25846128645549	7.01088636005231	6.78498872889817
Tpr_TRINITY_DN12392_c2_g3|Tdu_TRINITY_DN24619_c1_g4	7.16107956502161	6.80430458194772	6.82890847869726	6.68600492708463	6.819401767803	6.7116201419408	7.79512823013586	7.55702961188294	7.32713814608036
Tpr_TRINITY_DN14514_c1_g1|Tdu_TRINITY_DN16198_c0_g1	2.62615774680005	3.25998406572391	1.36293401419319	2.14463169491115	2.86742328266594	3.21238751524553	4.67349878573433	3.89114711577822	4.22511720913985
Tpr_TRINITY_DN12194_c4_g3|Tdu_TRINITY_DN17566_c4_g1	9.17935066702781	8.30437818508236	8.9702643279428	8.32879861892924	8.64126894253329	8.37303470309983	8.7672342240002	7.92541701786296	8.57415053418981
Tpr_TRINITY_DN11115_c4_g2|Tdu_TRINITY_DN18655_c3_g1	4.9996161423275	5.66208250929526	5.51673935027222	5.31455669635347	5.69427438034934	5.66169491660912	5.98470047402864	5.47610961649938	5.87493085421097
Tpr_TRINITY_DN14305_c2_g3|Tdu_TRINITY_DN23093_c0_g1	6.7441549561985	7.08198576374592	7.0125494732566	6.45621784557706	6.52495440933774	6.19844832428765	6.45777009467889	6.82006401771674	6.60554095333736
Tpr_TRINITY_DN12004_c0_g3|Tdu_TRINITY_DN19921_c4_g2	5.09746346572564	5.40682545405318	5.72750644648904	4.89186562453119	4.40584319745007	5.12665764121964	4.44217323962788	5.23510151699558	4.85898931034195
Tpr_TRINITY_DN14993_c1_g6|Tdu_TRINITY_DN17642_c0_g1	6.78877794761913	7.28973140911796	7.50453029257701	6.05152229051967	6.52495440933774	6.25341478350558	8.07342939262297	7.13322190297637	7.45989335493213
Tpr_TRINITY_DN8954_c0_g1|Tdu_TRINITY_DN25282_c1_g6	5.70588493927079	5.85635132971732	5.34478666748293	5.74666770899125	5.44089014454927	5.44268513466732	5.53332112768607	5.54825940225521	6.40055921554973
Tpr_TRINITY_DN11639_c6_g4|Tdu_TRINITY_DN19840_c1_g1	5.9081931145639	6.23398885719097	6.24067826414219	5.56609546334943	5.29528482230237	5.39459084646628	6.60511181075408	6.69850203783582	6.21262626495665
Tpr_TRINITY_DN11348_c2_g11|Tdu_TRINITY_DN19985_c7_g1	5.7365817364937	6.65556920233658	6.02969060607799	6.15745573526874	6.02200031977482	6.92980031199033	7.03755235629437	6.41952608813301	6.18731517642747
Tpr_TRINITY_DN10358_c2_g3|Tdu_TRINITY_DN24423_c3_g1	7.12672806023084	7.03257356962084	7.06891191587571	6.89951919707462	7.0487530473805	6.84286467521905	6.99542688062169	7.28873948059765	6.97446652776189
Tpr_TRINITY_DN10178_c0_g2|Tdu_TRINITY_DN16896_c1_g2	7.16107956502161	7.07223778719435	7.39415274480391	7.20146291750783	7.49469658824506	7.73594947130254	7.11828362840723	7.15649168229921	7.15503877340371
Tpr_TRINITY_DN9253_c0_g1|Tdu_TRINITY_DN15559_c0_g1	5.0493691775246	4.84494656644507	5.34478666748293	6.02377730003677	5.71351059921226	5.18437313907593	4.67349878573433	6.16798732113704	5.20002622817702
Tpr_TRINITY_DN11273_c5_g1|Tdu_TRINITY_DN14692_c0_g1	6.58457864304865	5.05749120182517	6.55670575758987	4.46655978979851	4.25646557341184	4.2668352992679	4.87280759395774	4.43863491108071	4.41153033337073
Tpr_TRINITY_DN13699_c1_g5|Tdu_TRINITY_DN19527_c3_g1	3.81058231793748	3.62255414510862	2.50043753794312	3.42473961410389	3.51949997924563	3.90426521988319	5.04789430051583	4.83456358741185	4.57658957964123
Tpr_TRINITY_DN14494_c6_g4|Tdu_TRINITY_DN18357_c3_g1	2.62615774680005	4.0771200085741	4.08540003866428	6.63189752174518	6.70872553664688	7.16299948828336	6.06835840307555	5.86313273960862	5.96704905619941
Tpr_TRINITY_DN13359_c1_g5|Tdu_TRINITY_DN5025_c0_g1	4.02470712329033	4.29393139764725	4.39855792392391	4.19525776798112	3.51949997924563	3.41883839271295	1.50357378429202	4.09759799324565	2.53706121545459
Tpr_TRINITY_DN13104_c0_g2|Tdu_TRINITY_DN16243_c0_g1	4.29600914510772	5.05749120182517	4.46727067400792	4.76354152755565	5.89295837477308	5.57803698756221	5.75150129773561	5.47610961649938	5.14849592753694
Tpr_TRINITY_DN12981_c6_g2|Tdu_TRINITY_DN16730_c0_g1	4.452128347025	5.8788938983684	4.97174325686871	4.46655978979851	4.35774890924902	3.75987531054802	4.96300540292932	4.83456358741185	4.65253843287453
Tpr_TRINITY_DN14815_c1_g2|Tdu_TRINITY_DN25012_c5_g1	4.59299088286485	5.4375222512761	4.82236563283048	4.46655978979851	3.83265786450526	4.6412308140494	4.96300540292932	4.9455948998006	5.20002622817702
Tpr_TRINITY_DN11648_c0_g7|Tdu_TRINITY_DN17493_c6_g1	4.9996161423275	5.73803136252855	5.19075303881051	4.46655978979851	5.13331734263897	5.6204722538826	7.90160485826517	6.95889172241405	6.68001916929663
Tpr_TRINITY_DN11338_c5_g1|Tdu_TRINITY_DN20190_c6_g2	3.07361672377127	5.05749120182517	4.17028893625079	3.58520428629713	3.68455922551613	3.59941063835477	3.82550187917938	3.89114711577822	3.06757593215337
Tpr_TRINITY_DN12415_c1_g4|Tdu_TRINITY_DN18513_c0_g1	6.78877794761913	6.82766857501323	6.26017443976799	6.49714810963194	6.51402484917948	6.96315890893676	7.89015483752164	7.35057873441552	7.21888525542833
Tpr_TRINITY_DN12963_c5_g1|Tdu_TRINITY_DN23188_c4_g1	-0.833273871837245	1.18959473783251	-0.958994080694176	7.72529405819868	6.83704963362242	7.17728371428961	7.56966297474979	6.41952608813301	8.17770784875342
Tpr_TRINITY_DN14542_c2_g3|Tdu_TRINITY_DN19024_c6_g2	3.25418896941309	3.72564763807272	3.12846876055616	3.24416736846207	3.51949997924563	3.75987531054802	4.96300540292932	4.43863491108071	4.32133252439915
Tpr_TRINITY_DN11132_c2_g2|Tdu_TRINITY_DN23885_c0_g1	8.12382816972504	7.76551209895066	7.90209282530122	7.68157268076937	7.4722853408248	7.561796346555	7.89015483752164	8.18506083449599	8.38672694237016
Tpr_TRINITY_DN13755_c1_g2|Tdu_TRINITY_DN25104_c5_g1	1.97408105022036	3.11559415638874	1.84836084136343	1.65920486774091	3.51949997924563	3.90426521988319	5.20401350243311	4.43863491108071	4.79340096871438
Tpr_TRINITY_DN13532_c7_g1|Tdu_TRINITY_DN25208_c2_g1	4.21112024752121	4.35951973927483	3.56456787536284	4.69482877747163	4.20302631445038	4.46614410749131	5.59103662554236	4.9455948998006	5.09505666857548
Tpr_TRINITY_DN190_c0_g1|Tdu_TRINITY_DN43875_c0_g1	3.25418896941309	4.0771200085741	3.12846876055616	3.42473961410389	5.01426467099521	4.86949980172252	1.50357378429202	1.77566989835828	2.82656783264957
Tpr_TRINITY_DN12563_c2_g5|Tdu_TRINITY_DN14402_c0_g1	5.0493691775246	4.54009198491665	4.65571576342103	6.51718586286848	6.16859281738651	3.41883839271295	-0.0813887164291367	0.190707397637127	0.952098714733433
Tpr_TRINITY_DN13912_c1_g1|Tdu_TRINITY_DN19491_c1_g1	6.94151318776393	6.57502577502603	6.64833623305543	6.41409236990438	6.32685490130324	6.38231251668784	5.27616328818895	5.40016076326608	6.21262626495665
Tpr_TRINITY_DN14182_c0_g1|Tdu_TRINITY_DN22760_c0_g4	6.26475821112328	6.73185278759943	6.52482169657008	6.15745573526874	6.5783936682992	5.81572854528154	5.64653173813406	6.2567965880949	5.38950402704073
Tpr_TRINITY_DN13909_c0_g5|Tdu_TRINITY_DN18171_c2_g1	6.49764300627737	7.25568392829028	6.82890847869726	6.51718586286848	6.12615755106611	6.63088886982794	7.11828362840723	7.50359035292148	6.68001916929663
Tpr_TRINITY_DN10538_c0_g1|Tdu_TRINITY_DN23374_c1_g3	5.67452076836145	4.97619109972332	5.34478666748293	5.56609546334943	6.03734828410825	6.40676556041238	6.14742997406674	5.86313273960862	6.26195397732022
Tpr_TRINITY_DN12688_c3_g2|Tdu_TRINITY_DN20043_c0_g1	3.07361672377127	4.75030969230699	5.19075303881051	1.65920486774091	2.86742328266594	2.31930271916204	5.27616328818895	4.9455948998006	4.57658957964123
Tpr_TRINITY_DN11161_c4_g4|Tdu_TRINITY_DN17730_c5_g1	4.52427813278084	5.49702326302476	4.92364896866767	5.00970211482504	5.55192145693801	5.23986825166763	4.67349878573433	4.83456358741185	4.12202371617575
Tpr_TRINITY_DN15837_c1_g1|Tdu_TRINITY_DN15802_c0_g1	8.49988147847337	9.64163001137871	10.0031789504155	8.95014527014459	9.73543737844478	9.61916487269582	9.2109329163729	9.51488794425587	8.25283258735167
Tpr_TRINITY_DN13593_c1_g1|Tdu_TRINITY_DN24044_c1_g1	4.3761794937917	4.1530688618074	5.64091876149295	5.96663339293316	5.26952172623729	5.57803698756221	4.16653879701445	5.40016076326608	5.7421756453592
Tpr_TRINITY_DN11913_c7_g2|Tdu_TRINITY_DN24013_c0_g1	4.72131497984039	5.8788938983684	4.82236563283048	3.72959419563231	4.88449679602488	4.55634191646289	5.41046437990054	5.91862785220033	6.18731517642747
Tpr_TRINITY_DN15536_c3_g1|Tdu_TRINITY_DN22668_c0_g3	4.02470712329033	4.35951973927483	2.74144563744692	2.50720177429586	2.56256870113752	1.8338758919918	4.44217323962788	4.43863491108071	3.61506372745586
Tpr_TRINITY_DN12330_c1_g6|Tdu_TRINITY_DN22079_c1_g1	6.49764300627737	6.83921019689592	6.3897340735369	6.68600492708463	6.20981548011302	5.06653664878207	4.87280759395774	4.09759799324565	4.12202371617575
Tpr_TRINITY_DN11876_c5_g1|Tdu_TRINITY_DN21183_c5_g1	2.86716584630385	1.18959473783251	3.79589342146929	3.03771649099464	3.68455922551613	3.90426521988319	3.08853628501318	3.65013901627442	2.82656783264957
Tpr_TRINITY_DN11772_c1_g3|Tdu_TRINITY_DN22151_c3_g3	4.3761794937917	4.0771200085741	4.59559477098346	5.00970211482504	4.70392455038306	3.59941063835477	5.59103662554236	5.23510151699558	4.85898931034195
Tpr_TRINITY_DN15867_c1_g5|Tdu_TRINITY_DN20151_c3_g1	8.17515475023334	7.4786914402525	8.02684785630916	7.99191280138152	8.75239326001754	8.43378873417892	7.78279742822514	7.46683180291136	7.20634000210922
Tpr_TRINITY_DN14293_c0_g7|Tdu_TRINITY_DN24970_c1_g2	8.71939522567703	8.65720028791551	8.67581696947754	7.97752170907589	8.15985448030881	7.89996508244957	9.11582797668092	8.59584886077347	8.9082328293618
Tpr_TRINITY_DN14372_c3_g1|Tdu_TRINITY_DN24942_c0_g2	4.29600914510772	3.82186295333203	3.79589342146929	4.5467301384825	4.8501452912341	3.21238751524553	4.44217323962788	4.58302482041589	4.32133252439915
