Tdu1	Tdu2	Tdu3	Tpr1	Tpr2	Tpr3	Tml1	Tml2	Tml3
Tpr_TRINITY_DN9916_c0_g1|Tdu_TRINITY_DN17297_c0_g1	4.93370885075253	5.10988484652907	5.00909309882476	4.76217700290895	4.74056044376707	5.0661355416175	5.04002676437301	5.24721086699053	4.8192919776849
Tpr_TRINITY_DN14132_c3_g1|Tdu_TRINITY_DN20642_c1_g1	6.39979395562176	6.70611845958525	4.75597416185604	4.19389324333442	4.02836275474981	4.93781144464196	4.8407179561496	7.59999992558266	6.92709526721941
Tpr_TRINITY_DN13550_c0_g1|Tdu_TRINITY_DN10834_c0_g2	2.220990802833	1.02242200527873	2.26658932111712	5.00833759017835	4.88316483920987	5.00339978626953	2.89318537604374	4.28568501480517	5.24671320141957
Tpr_TRINITY_DN12213_c3_g2|Tdu_TRINITY_DN20464_c3_g1	2.9579563969992	2.40093362853246	3.3210371051395	3.97976843798157	4.62352102257685	4.86909869455794	2.89318537604374	3.73819721950268	2.76866590461493
Tpr_TRINITY_DN12084_c0_g4|Tdu_TRINITY_DN17897_c3_g2	8.90749133001622	9.05032800184862	8.53912938904232	8.19078063146709	8.2502069355169	8.20154466135931	7.67828749125421	8.20266442803727	8.43298619694937
Tpr_TRINITY_DN11948_c3_g2|Tdu_TRINITY_DN22503_c2_g3	6.67311762084706	6.73941289968367	6.66943741138805	6.45485332093036	6.59789521490136	6.71121903477622	6.01656779154902	6.93257526466953	7.14122007257226
Tpr_TRINITY_DN14174_c0_g2|Tdu_TRINITY_DN17554_c1_g2	4.40861780600877	5.10988484652907	5.04188303394243	3.72822967098561	4.30666391723691	5.0661355416175	3.78627017212723	4.28568501480517	4.04877382380766
Tpr_TRINITY_DN10830_c0_g2|Tdu_TRINITY_DN16824_c0_g5	4.83242551491534	5.20828855059007	5.38632856539121	3.24280284381537	4.49614171610062	4.64082970688483	4.33375796742972	4.5613194574186	5.57602082667253
Tpr_TRINITY_DN6122_c0_g1|Tdu_TRINITY_DN37846_c0_g1	4.40861780600877	3.98589612925362	3.77560296860498	4.19389324333442	0.0587364037933249	3.41843728554838	2.89318537604374	3.73819721950268	4.35362840533609
Tpr_TRINITY_DN14771_c8_g6|Tdu_TRINITY_DN18489_c3_g2	4.33646802025293	4.19234700672104	4.58851741600448	4.09079975037032	4.25513361659683	4.46574300032673	5.29528381961508	5.52961059769126	5.17076434818628
Tpr_TRINITY_DN15533_c2_g1|Tdu_TRINITY_DN18838_c2_g6	5.39091580427531	5.7985259933519	4.83293614367093	6.23073001151479	6.70739357983187	6.65109804233865	5.57768355031581	5.71018284333308	6.50046979366536
Tpr_TRINITY_DN14760_c2_g1|Tdu_TRINITY_DN21911_c2_g4	4.72349114336218	4.19234700672104	5.62143203847722	4.6213144670691	5.7683946519638	6.01934133013856	4.8407179561496	4.79264500352505	4.71619848472079
Tpr_TRINITY_DN13112_c3_g9|Tdu_TRINITY_DN25069_c2_g1	8.86324310690513	8.89648120841988	8.70697937374903	7.3966081798944	7.73821650329877	7.89956397528499	8.66703103591109	8.3820534092774	8.51973169582599
Tpr_TRINITY_DN12978_c2_g1|Tdu_TRINITY_DN21592_c2_g3	5.79253278779183	5.64300841573061	6.43033574763031	5.48565936771153	6.00515536358848	6.27973101471679	5.37123267284838	5.96849483892447	5.84395403191917
Tpr_TRINITY_DN11038_c4_g8|Tdu_TRINITY_DN22686_c1_g3	9.49711520810724	9.8584723603368	9.93738173134565	9.81872020493352	10.0573268335387	10.0709237804665	10.3998471578875	9.40626396286928	9.48291142228105
Tpr_TRINITY_DN14647_c0_g2|Tdu_TRINITY_DN20553_c6_g1	5.07343361441914	5.49490977674148	6.04996538024028	4.6213144670691	3.51816802243062	4.26643419210333	3.54526207262343	5.16704051830655	5.89204832012021
Tpr_TRINITY_DN15229_c3_g5|Tdu_TRINITY_DN20036_c5_g3	4.33646802025293	4.63123124795426	4.18085944709124	4.09079975037032	3.75917612193442	3.75947420338345	4.33375796742972	4.89573849648916	4.71619848472079
Tpr_TRINITY_DN13095_c0_g1|Tdu_TRINITY_DN20734_c1_g6	7.63226638331564	7.72563347266988	7.49984025792826	7.40737461076347	7.21186616269266	7.13359850939624	7.76531055349158	7.43863693764377	7.08025205528083
Tpr_TRINITY_DN15264_c1_g3|Tdu_TRINITY_DN20127_c1_g1	5.81925012616761	6.4883964697828	6.17347991672564	6.13032811455696	5.550589500123	5.0661355416175	5.81375090854933	6.48070099721031	5.63373632452882
Tpr_TRINITY_DN11065_c1_g2|Tdu_TRINITY_DN15155_c1_g1	6.3819826795053	5.995114659283	5.68509067569953	6.10409657298378	6.2616764624636	6.38191140952326	5.91872046815088	6.63767034354871	6.30116098544195
Tpr_TRINITY_DN12901_c5_g2|Tdu_TRINITY_DN16338_c0_g1	3.13852864264102	2.60738450599989	-1.43385039702397	4.5453656138358	4.74056044376707	3.41843728554838	4.17329329523647	3.2076825028039	4.20923849600091
Tpr_TRINITY_DN10529_c1_g1|Tdu_TRINITY_DN18426_c5_g1	10.0838003299774	9.98068470260828	10.1096648191282	10.6561486934485	10.8016071998225	10.8124711809162	10.0327367284425	9.13841984036678	10.421766878867
Tpr_TRINITY_DN15101_c2_g1|Tdu_TRINITY_DN20083_c6_g1	7.27506747558879	7.22797091645177	6.99660215464156	6.3471395036301	6.50167989964205	6.30596255628997	5.64041930566377	7.29514534405424	7.78785946984824
Tpr_TRINITY_DN7668_c0_g1|Tdu_TRINITY_DN17508_c2_g1	4.40861780600877	4.72286172341982	5.00909309882476	4.19389324333442	2.86609132585093	3.21198640808095	3.78627017212723	4.89573849648916	1.54627348327848
Tpr_TRINITY_DN15525_c1_g1|Tdu_TRINITY_DN21784_c0_g1	8.00816784295297	7.75848563315055	7.85386198252548	8.23979409394303	7.95960321177407	8.20851421617415	8.35729348189051	7.75885669006877	7.88612348616311
Tpr_TRINITY_DN12549_c2_g5|Tdu_TRINITY_DN18027_c1_g4	3.90904679651826	4.31520375450658	4.44879265233787	5.77885574405558	5.52905633857336	6.05070550104789	3.54526207262343	5.32315972022383	5.00570510191578
Tpr_TRINITY_DN13493_c0_g1|Tdu_TRINITY_DN16799_c0_g1	7.12252816394731	6.75034245984193	6.60506859226833	7.60737527611122	6.73586874844235	7.13359850939624	7.32423519331121	7.6450878151112	7.69602060278316
Tpr_TRINITY_DN13767_c0_g1|Tdu_TRINITY_DN21451_c4_g5	8.90125263903646	8.95197632101158	8.69156307345934	7.11069930780802	7.19828775619212	6.60957877290039	8.60546670682935	8.4598222675344	8.28774046967963
Tpr_TRINITY_DN12896_c9_g2|Tdu_TRINITY_DN20213_c4_g1	4.40861780600877	5.32985053047098	5.00909309882476	2.14326717026445	1.93320552170947	2.68147169138217	5.2151134709311	4.89573849648916	5.00570510191578
Tpr_TRINITY_DN10598_c0_g2|Tdu_TRINITY_DN20372_c2_g1	5.15959025816885	5.27034951872232	5.9148777572071	5.40200143866462	5.61332525547096	6.30596255628997	4.33375796742972	5.32315972022383	6.11105810206201
Tpr_TRINITY_DN13626_c1_g2|Tdu_TRINITY_DN21923_c4_g1	3.69492199116541	3.82977692733634	3.21000579275075	3.58383976165044	2.56123674432251	1.83347478482722	3.54526207262343	3.2076825028039	3.86820157816584
Tpr_TRINITY_DN10137_c3_g4|Tdu_TRINITY_DN21232_c7_g10	5.81925012616761	5.20828855059007	4.79496829347191	6.077379234608	5.90840213070889	5.98728012090626	5.96847350334798	6.10384669181936	5.51589983423496
Tpr_TRINITY_DN11304_c3_g5|Tdu_TRINITY_DN17200_c4_g1	8.34798200826997	8.27224655389491	8.27523341552637	7.93953859319304	8.0379233930579	8.21545026338452	7.56964623125039	7.96257000496737	8.18531265675543
Tpr_TRINITY_DN12899_c5_g2|Tdu_TRINITY_DN19461_c3_g2	7.10091435084125	7.65177862535834	7.61327351509005	6.85161208649089	7.6107650151524	7.94199924160539	6.56156388495253	7.11457309841242	7.78785946984824
Tpr_TRINITY_DN10528_c5_g2|Tdu_TRINITY_DN18934_c1_g1	10.5201988212203	10.6197296964197	9.52832263408574	10.8619223552686	10.7449450942119	10.7216091731801	10.5564893280467	10.9165747859758	10.9421645889371
Tpr_TRINITY_DN15775_c2_g6|Tdu_TRINITY_DN19323_c3_g1	7.78915806101118	7.64007312470606	7.34422673251139	6.78712336003918	6.41041184207474	6.80616743883149	6.88024632033624	7.23742984619795	7.25593173144895
Tpr_TRINITY_DN10622_c0_g1|Tdu_TRINITY_DN25400_c4_g11	2.51049742002798	2.94842142383496	2.26658932111712	3.42337508945719	3.42797021345904	3.5990095311902	4.72968664376086	2.84511242341919	4.9155072929442
Tpr_TRINITY_DN11161_c2_g1|Tdu_TRINITY_DN19799_c7_g5	9.10770351650389	8.67634187839815	8.69414392395242	8.0259102196263	7.75222336129265	7.82895930370473	8.39416948412554	8.08760605081215	8.4571660094445
Tpr_TRINITY_DN10235_c3_g1|Tdu_TRINITY_DN17318_c2_g1	4.40861780600877	4.31520375450658	4.44879265233787	5.16880226237159	6.05120273110792	6.08140229827081	5.57768355031581	4.89573849648916	5.98367879558578
Tpr_TRINITY_DN12896_c8_g2|Tdu_TRINITY_DN4168_c0_g1	3.44338322416945	4.19234700672104	4.23857494494752	3.72822967098561	3.68322726870112	2.68147169138217	4.33375796742972	3.73819721950268	4.04877382380766
Tpr_TRINITY_DN11460_c3_g5|Tdu_TRINITY_DN16979_c0_g2	6.70211749256961	6.73941289968367	6.65890674389588	5.93582509039398	6.06623094034025	6.19804721712308	6.59362509418483	6.34153824953869	5.74267069608199
Tpr_TRINITY_DN15959_c2_g2|Tdu_TRINITY_DN25051_c1_g1	5.59022461249872	5.57085862997477	5.78531812343819	5.11727196173151	5.48500115849542	5.48882661343978	6.01656779154902	6.0150374248615	5.68923143712052
Tpr_TRINITY_DN14682_c5_g11|Tdu_TRINITY_DN19228_c2_g5	6.03975048816285	5.86036524716976	5.53193388763811	6.30169653286894	5.69294242353433	5.92093762607756	5.51209520868823	6.26657619185747	5.453164078887
Tpr_TRINITY_DN10226_c7_g2|Tdu_TRINITY_DN20397_c3_g1	1.37299389627805	3.09281133317013	4.0580026993057	2.79534386684415	4.53986309352994	4.72100005556881	2.4077585488735	3.2076825028039	3.13123598399964
Tpr_TRINITY_DN11903_c1_g4|Tdu_TRINITY_DN22646_c1_g2	6.99943303297536	7.1309464620569	7.09362660903642	7.79943662147803	7.5953074204122	7.56139523939042	7.14111288948732	6.06012531439004	6.64781150974054
Tpr_TRINITY_DN12775_c0_g1|Tdu_TRINITY_DN16972_c1_g1	5.35484654956779	5.10988484652907	5.22436108572782	5.56473093870273	5.21524088947332	5.62007114671803	3.99272104959465	5.59234635303922	5.63373632452882
Tpr_TRINITY_DN13468_c1_g1|Tdu_TRINITY_DN3725_c0_g1	3.90904679651826	3.74488802974982	3.61054372233448	4.69346425282493	4.70259259356805	5.0661355416175	3.99272104959465	4.43007492414034	4.35362840533609
Tpr_TRINITY_DN11861_c2_g3|Tdu_TRINITY_DN19921_c3_g1	7.58634117801149	7.74215306202858	7.26311712921031	7.49073035725895	7.65119344106141	7.10400372720794	8.89640208872728	8.08760605081215	7.80051477065427
Tpr_TRINITY_DN15563_c2_g9|Tdu_TRINITY_DN24709_c4_g1	5.31785234208559	4.53338392455611	5.19550622305564	5.60269878890175	5.18801942073829	4.79694890880211	4.47814787676489	4.5613194574186	2.76866590461493
Tpr_TRINITY_DN15751_c1_g1|Tdu_TRINITY_DN18129_c2_g1	6.14909788435121	6.23187537090768	6.01736071480836	6.02241277539007	5.85747819554622	5.85139669282448	5.75825579595763	5.16704051830655	5.93859090605724
Tpr_TRINITY_DN13559_c0_g1|Tdu_TRINITY_DN14654_c0_g1	8.60757185606261	8.44027452016463	8.28211159323117	9.1954470345895	8.23033022559625	8.65875161488209	8.06882402868044	8.15149966741077	7.56864129630694
Tpr_TRINITY_DN14591_c12_g2|Tdu_TRINITY_DN23289_c1_g1	6.30845364408334	5.49490977674148	5.59957260451348	6.39119468370804	5.6536829930871	5.70137124881988	6.15191964444391	5.59234635303922	5.84395403191917
Tpr_TRINITY_DN11319_c1_g1|Tdu_TRINITY_DN21763_c2_g1	4.60565465306832	5.68917859716354	4.12073845465366	4.46519526515182	7.19828775619212	5.57763588039763	6.23557757349082	4.43007492414034	4.04877382380766
Tpr_TRINITY_DN10902_c0_g1|Tdu_TRINITY_DN23673_c3_g1	6.01685008605277	4.12675866509347	5.94985389545008	4.6213144670691	5.0736867452593	5.29290640346452	3.54526207262343	5.71018284333308	5.74267069608199
Tpr_TRINITY_DN10325_c1_g2|Tdu_TRINITY_DN17573_c2_g3	6.25073814622705	6.33711853093502	6.46701641095678	8.31605182584601	8.09765539308563	7.85584259785568	5.70054029810134	7.4040797156074	7.3100391367884
Tpr_TRINITY_DN15383_c4_g6|Tdu_TRINITY_DN14116_c0_g1	6.21093713816907	6.11834642527727	5.59957260451348	6.68464040243793	6.38666323930213	7.11887700368947	6.23557757349082	6.37760750424621	6.11105810206201
Tpr_TRINITY_DN12392_c2_g3|Tdu_TRINITY_DN24619_c1_g4	6.81261703383517	6.96258875576155	6.52615153504411	6.68464040243793	6.81806981098799	6.71121903477622	7.69316076773574	7.58465196124922	7.49269244307364
Tpr_TRINITY_DN12194_c4_g3|Tdu_TRINITY_DN17566_c4_g1	8.51663220620008	9.04589915710917	8.66812527392526	8.32743409428254	8.63993698571828	8.37263359593525	7.2855027988225	8.54951015512896	8.94145056019648
Tpr_TRINITY_DN11115_c4_g2|Tdu_TRINITY_DN18655_c3_g1	5.39091580427531	5.995114659283	5.64296520002686	5.31319217170677	5.69294242353433	5.66129380944454	5.64041930566377	4.99195381174846	5.38757573725942
Tpr_TRINITY_DN14305_c2_g3|Tdu_TRINITY_DN23093_c0_g1	6.81261703383517	7.15582113069593	7.18453510523463	6.45485332093036	6.52362245252273	6.19804721712308	5.75825579595763	6.37760750424621	5.79420099672207
Tpr_TRINITY_DN12004_c0_g3|Tdu_TRINITY_DN19921_c4_g2	5.42610523273761	4.92931260088725	4.86993035115313	4.89050109988449	4.40451124063506	5.12625653405507	4.17329329523647	5.24721086699053	5.24671320141957
Tpr_TRINITY_DN14993_c1_g6|Tdu_TRINITY_DN17642_c0_g1	6.62849462942643	7.18833394421442	6.77072074722523	6.05015776587297	6.52362245252273	6.25301367634101	5.96847350334798	6.18750462086627	7.6266468997425
Tpr_TRINITY_DN8954_c0_g1|Tdu_TRINITY_DN25282_c1_g6	5.81925012616761	5.38699443757459	5.53193388763811	5.74530318434455	5.43955818773426	5.44228402750275	4.72968664376086	5.59234635303922	5.09059399950229
Tpr_TRINITY_DN11639_c6_g4|Tdu_TRINITY_DN19840_c1_g1	5.81925012616761	6.03141078850599	6.01736071480836	5.56473093870273	5.29395286548736	5.3941897393017	5.57768355031581	6.48070099721031	6.0274001730151
Tpr_TRINITY_DN11348_c2_g11|Tdu_TRINITY_DN19985_c7_g1	5.6804224214703	6.73941289968367	6.1283920271971	6.15609121062204	6.02066836295981	6.92939920482576	6.71518707406574	6.06012531439004	6.37070191869503
Tpr_TRINITY_DN10358_c2_g3|Tdu_TRINITY_DN24423_c3_g1	7.25563694563989	6.99051275732399	7.31769366206513	6.89815467242792	7.04742109056549	6.84246356805448	5.64041930566377	6.66711412144119	6.88017421983192
Tpr_TRINITY_DN10178_c0_g2|Tdu_TRINITY_DN16896_c1_g2	7.52274101578273	7.07987227746263	7.02967397624721	7.20009839286113	7.49336463143005	7.73554836413796	7.88673035390644	7.47238572899831	7.14122007257226
Tpr_TRINITY_DN9253_c0_g1|Tdu_TRINITY_DN15559_c0_g1	5.46045673752839	5.4686782351683	5.66418168593655	6.02241277539007	5.71217864239725	5.18397203191136	6.27565501286615	5.46402225606368	4.35362840533609
Tpr_TRINITY_DN11273_c5_g1|Tdu_TRINITY_DN14692_c0_g1	3.13852864264102	7.17216912478341	5.50866410831527	4.46519526515182	4.25513361659683	4.26643419210333	4.60939241004315	4.43007492414034	4.48487293861434
Tpr_TRINITY_DN13699_c1_g5|Tdu_TRINITY_DN19527_c3_g1	3.80595330355415	3.22405586644838	3.99241435767813	3.42337508945719	3.51816802243062	3.90386411271862	2.89318537604374	4.43007492414034	4.8192919776849
Tpr_TRINITY_DN14494_c6_g4|Tdu_TRINITY_DN18357_c3_g1	2.51049742002798	4.63123124795426	3.85155182183828	6.63053299709848	6.70739357983187	7.16259838111879	5.2151134709311	5.46402225606368	5.74267069608199
Tpr_TRINITY_DN13359_c1_g5|Tdu_TRINITY_DN5025_c0_g1	3.69492199116541	3.74488802974982	3.61054372233448	4.19389324333442	3.51816802243062	3.41843728554838	3.99272104959465	2.35968559624895	2.28323907744469
Tpr_TRINITY_DN13104_c0_g2|Tdu_TRINITY_DN16243_c0_g1	4.09545992074914	4.53338392455611	5.30761658937717	4.76217700290895	5.89162641795807	5.57763588039763	4.17329329523647	5.59234635303922	6.72949530733425
Tpr_TRINITY_DN12981_c6_g2|Tdu_TRINITY_DN16730_c0_g1	4.88395581555543	6.06681612463719	4.29407005753923	4.46519526515182	4.35641695243401	3.75947420338345	4.47814787676489	3.73819721950268	5.31886298717541
Tpr_TRINITY_DN14815_c1_g2|Tdu_TRINITY_DN25012_c5_g1	4.47733055609278	5.07553334173829	4.71589672248071	4.46519526515182	3.83132590769025	4.64082970688483	2.4077585488735	5.39530950597967	4.35362840533609
Tpr_TRINITY_DN11648_c0_g7|Tdu_TRINITY_DN17493_c6_g1	5.62092140972163	5.17622734135777	5.76582194781239	4.46519526515182	5.13198538582396	5.62007114671803	4.17329329523647	7.38648565559266	7.36219041883951
Tpr_TRINITY_DN11338_c5_g1|Tdu_TRINITY_DN20190_c6_g2	4.47733055609278	3.45538141255484	3.85155182183828	3.58383976165044	3.68322726870112	3.5990095311902	1.67079295470729	4.79264500352505	4.04877382380766
Tpr_TRINITY_DN12415_c1_g4|Tdu_TRINITY_DN18513_c0_g1	6.71640171857586	6.56468005504565	5.94985389545008	6.49578358498524	6.51269289236447	6.96275780177219	5.57768355031581	7.00354178602367	7.5235534067784
Tpr_TRINITY_DN12963_c5_g1|Tdu_TRINITY_DN23188_c4_g1	2.51049742002798	2.15992552902867	0.88807769786339	7.72392953355198	6.83571767680741	7.17688260712504	4.33375796742972	5.76567795592478	6.85612874586527
Tpr_TRINITY_DN14542_c2_g3|Tdu_TRINITY_DN19024_c6_g2	3.13852864264102	3.82977692733634	3.4241305981036	3.24280284381537	3.51816802243062	3.75947420338345	2.4077585488735	3.73819721950268	3.86820157816584
Tpr_TRINITY_DN11132_c2_g2|Tdu_TRINITY_DN23885_c0_g1	8.23841787459118	7.80640241896253	7.98189137126612	7.68020815612267	7.47095338400979	7.56139523939042	7.09705770940939	8.17218382158251	7.82549712721161
Tpr_TRINITY_DN13755_c1_g2|Tdu_TRINITY_DN25104_c5_g1	2.51049742002798	2.40093362853246	3.5203459133629	1.65784034309421	3.51816802243062	3.90386411271862	1.67079295470729	4.12522034261192	3.86820157816584
Tpr_TRINITY_DN13532_c7_g1|Tdu_TRINITY_DN25208_c2_g1	4.09545992074914	4.12675866509347	4.86993035115313	4.69346425282493	4.20169435763537	4.46574300032673	4.72968664376086	5.32315972022383	4.35362840533609
Tpr_TRINITY_DN190_c0_g1|Tdu_TRINITY_DN43875_c0_g1	4.54291889772036	2.78795675164171	4.18085944709124	3.42337508945719	5.0129327141802	4.86909869455794	2.89318537604374	2.35968559624895	4.04877382380766
Tpr_TRINITY_DN12563_c2_g5|Tdu_TRINITY_DN14402_c0_g1	4.40861780600877	3.74488802974982	4.39903961714077	6.51582133822178	6.16726086057149	3.41843728554838	1.67079295470729	7.11457309841242	3.13123598399964
Tpr_TRINITY_DN13912_c1_g1|Tdu_TRINITY_DN19491_c1_g1	6.582447261907	6.44868675998083	6.92809337671127	6.41272784525768	6.32552294448823	6.38191140952326	6.52877394983486	5.59234635303922	5.38757573725942
Tpr_TRINITY_DN14182_c0_g1|Tdu_TRINITY_DN22760_c0_g4	6.39979395562176	6.32254572984775	6.47903893920599	6.15609121062204	6.57706171148419	5.81532743811696	6.56156388495253	5.76567795592478	6.11105810206201
Tpr_TRINITY_DN13909_c0_g5|Tdu_TRINITY_DN18171_c2_g1	6.582447261907	6.67203746434214	6.99660215464156	6.51582133822178	6.1248255942511	6.63048776266337	6.65568606231708	7.21766659137652	6.90382548789657
Tpr_TRINITY_DN10538_c0_g1|Tdu_TRINITY_DN23374_c1_g3	5.65097864357781	5.44196089679252	5.38632856539121	5.56473093870273	6.03601632729324	6.4063644532478	5.51209520868823	5.16704051830655	5.84395403191917
Tpr_TRINITY_DN11161_c4_g4|Tdu_TRINITY_DN17730_c5_g1	4.93370885075253	4.96728045108627	5.00909309882476	5.00833759017835	5.550589500123	5.23946714450306	5.04002676437301	5.08215162072004	4.60516717233205
Tpr_TRINITY_DN15837_c1_g1|Tdu_TRINITY_DN15802_c0_g1	9.35826661053149	9.20531289802421	9.26745606493465	8.94878074549789	9.73410542162977	9.61876376553124	9.40550257493313	8.89884440735698	9.38967115526162
Tpr_TRINITY_DN13593_c1_g1|Tdu_TRINITY_DN24044_c1_g1	4.09545992074914	5.49490977674148	5.59957260451348	5.96526886828646	5.26818976942227	5.57763588039763	6.01656779154902	4.43007492414034	5.09059399950229
Tpr_TRINITY_DN11913_c7_g2|Tdu_TRINITY_DN24013_c0_g1	5.46045673752839	5.59531167369931	5.59957260451348	3.72822967098561	4.88316483920987	4.55594080929831	5.04002676437301	6.06012531439004	5.63373632452882
Tpr_TRINITY_DN15536_c3_g1|Tdu_TRINITY_DN22668_c0_g3	4.72349114336218	4.48185362391603	4.18085944709124	2.50583724964916	2.56123674432251	1.83347478482722	0.0858304539861338	4.12522034261192	4.35362840533609
Tpr_TRINITY_DN12330_c1_g6|Tdu_TRINITY_DN22079_c1_g1	7.44767058257254	6.44868675998083	6.41789864439208	6.68464040243793	6.20848352329801	5.0661355416175	2.89318537604374	8.58078932161682	5.74267069608199
Tpr_TRINITY_DN11772_c1_g3|Tdu_TRINITY_DN22151_c3_g3	3.69492199116541	5.07553334173829	5.22436108572782	5.00833759017835	4.70259259356805	3.5990095311902	3.99272104959465	4.89573849648916	6.19012967305321
Tpr_TRINITY_DN15867_c1_g5|Tdu_TRINITY_DN20151_c3_g1	8.47102597923857	8.11623567868146	7.70825666027858	7.99054827673482	8.75106130320252	8.43338762701435	8.49945838301031	8.88010784477539	8.27872359632219
Tpr_TRINITY_DN14293_c0_g7|Tdu_TRINITY_DN24970_c1_g2	8.46257678940276	8.27224655389491	8.36543122449795	7.9761571844292	8.15852252349379	7.89956397528499	7.80692964269332	8.77584976098207	8.92997777575253
Tpr_TRINITY_DN14372_c3_g1|Tdu_TRINITY_DN24942_c0_g2	3.69492199116541	3.90994727602032	3.92370160759411	4.5453656138358	4.84881333441909	3.21198640808095	4.17329329523647	4.28568501480517	4.04877382380766
Tpr_TRINITY_DN12096_c4_g4|Tdu_TRINITY_DN23701_c1_g1	7.28468547815039	6.42159309909855	6.59405559954591	3.97976843798157	4.84881333441909	5.0661355416175	6.59362509418483	6.88324755230596	6.67555650022345
Tpr_TRINITY_DN12124_c1_g1|Tdu_TRINITY_DN20551_c2_g1	5.2408903602707	5.20828855059007	4.83293614367093	9.09246857073094	8.19658143424171	8.34759704499793	6.85401477876306	6.88324755230596	6.67555650022345
Tpr_TRINITY_DN12403_c2_g9|Tdu_TRINITY_DN17638_c2_g2	8.17259931873072	7.51106554513252	7.99031589179413	6.92836928547493	7.24526337257277	7.3507504780368	8.43012636190195	6.83217336771169	4.71619848472079
